Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std,,,
63,10.64427774,119,185.3125,7.48350576,,,
64,16.04156319,153,223.875,8.384832816,,,
65,32.55783049,383,165.5625,10.09354745,,,
66,37.62648074,503,260.84375,14.48539296,,,
67,44.25989189,492,456.28125,24.86442046,,,
68,169.1150008,1600,509.8125,36.68822637,,,
69,175.4503015,1600,690.28125,51.66070551,,,
70,191.7455532,1600,1187.875,59.55133673,,,
71,215.9543256,1600,941.8125,70.47213788,,,
72,103.6098469,913,948.59375,74.5929612,,,
73,198.6348716,1600,1114.3125,75.34495052,,,
74,212.1481683,1600,1175.65625,68.11129961,,,
75,225.0820577,1600,1167.75,89.69044973,,,
76,244.1729872,1600,1153.875,79.81132649,,,
77,246.0065421,1600,1208.9375,77.30363512,,,
78,-25.4183416,169,1186.09375,86.95168215,,,
79,227.4577073,1600,933.34375,102.5454996,,,
80,218.1972801,1600,1164.53125,99.07886287,,,
81,233.6676542,1600,1398.78125,78.52618986,,,
82,227.7950191,1600,1231.75,71.7982454,,,
83,228.3294227,1600,1296.34375,80.74619212,,,
84,255.6538688,1600,946.1875,79.79216732,,,
85,249.0567956,1600,1179.71875,100.242451,,,
86,253.8810348,1600,1346.65625,65.02492972,,,
87,261.5691487,1600,1188.125,95.1884415,,,
88,279.2323398,1600,1478.15625,57.07363433,,,
89,233.5096727,1600,1357.71875,77.97624934,,,
90,67.72342748,531,1439.3125,72.13305857,,,
91,284.2530714,1575,1162.96875,88.44584494,,,
92,281.8106446,1548,1186.53125,80.15978267,,,
93,281.0434389,1518,1386.1875,71.77857188,,,
94,282.2634378,1521,1272.28125,97.76645525,,,
95,242.9891314,1377,1195.65625,112.4152674,,,
96,278.21756,1564,1317.5,107.4975582,,,
97,282.6579873,1487,1280.625,92.89669717,,,
98,276.8460362,1527,1232.8125,115.6118119,,,
99,282.0824941,1432,1394.46875,70.72773131,,,
100,278.4047134,1541,1466.09375,43.31880722,,,
101,278.0533543,1502,1354.0625,72.91453815,,,
102,279.7391978,1466,1456.46875,52.46095397,,,
103,281.0046227,1424,1448.1875,53.73902437,,,
104,285.1117976,1392,1490.75,23.1826712,,,
105,274.8825455,1470,1124.46875,104.7659189,,,
106,158.8876429,1122,1376.59375,65.08185515,,,
107,272.8117264,1522,1307.28125,87.04710836,,,
108,139.029467,895,1504.15625,43.52821843,,,
109,289.5786153,1319,1334.34375,91.02954719,,,
110,33.34369037,234,1294.4375,101.4078035,,,
111,287.9496365,1376,1211.09375,73.07811935,,,
112,280.3152148,1462,1291.8125,69.03125476,,,
113,284.4522545,1399,1352.03125,67.75323511,,,
114,290.3729307,1278,1346.6875,70.75014381,,,
115,284.3714629,1302,1253.125,59.09489859,,,
116,295.8470755,1304,1295.9375,4.300624952,,,
117,297.9490826,1239,1230.3125,63.87310299,,,
118,297.3695743,1201,1206,63.56922889,,,
119,298.1682415,1175,1240.09375,18.48790787,,,
120,294.7223409,1207,1239.46875,12.95962191,,,
121,306.9600725,1094,1171.46875,3.58919473,,,
122,299.7543869,1183,1085.40625,74.48665057,,,
123,300.488511,1167,1214.59375,62.26071781,,,
124,296.5265607,1199,1231.46875,34.14749572,,,
125,294.858571,1194,1161.15625,64.68379727,,,
126,292.939048,1218,1119.65625,74.51818118,,,
127,286.7886895,1289,1197.5,38.17122925,,,
128,289.4970578,1252,1232.5,65.46362624,,,
129,289.5173446,1214,1176.1875,65.22280099,,,
130,285.0627483,1249,1133.6875,72.21834695,,,
131,292.7719725,1248,1282.65625,7.600350501,,,
132,296.3966314,1158,1250.96875,4.203443814,,,
133,294.2360752,1175,1159.5,49.7916238,,,
134,299.4699253,1128,1202.5,3.468223311,,,
135,297.1226867,1226,1158.90625,40.80405781,,,
136,299.4885586,1160,1190.15625,36.72096377,,,
137,287.0311713,1429,1295.9375,11.88919317,,,
138,296.3704233,1270,1294.125,56.94453237,,,
139,296.4903586,1254,1301.125,78.59301436,,,
140,298.9504579,1229,1213.375,51.46723391,,,
141,299.7481363,1164,1303.125,28.22248065,,,
142,295.73855,1282,1235.90625,52.15890185,,,
143,297.7283764,1216,1272.6875,66.40188511,,,
144,293.8691125,1238,1240.5,82.77450859,,,
145,301.4431456,1161,1245.8125,51.32340394,,,
146,298.1386297,1183,1150.46875,88.02651821,,,
147,299.3188464,1141,1232.0625,7.247030026,,,
148,304.8931265,1066,1146.1875,59.91931246,,,
149,-5.88954269,125,1059.625,80.69395317,,,
150,299.0840121,1147,947.34375,124.9539929,,,
151,290.6028094,1284,1143.125,80.89156553,,,
152,297.8860111,1173,1076.9375,104.96484,,,
153,292.2936974,1204,1183.1875,43.40068843,,,
154,288.7531652,1253,1215.84375,42.37915892,,,
155,292.6917739,1223,1259.03125,8.42128241,,,
156,-23.3754035,115,1142.8125,58.59992383,,,
157,292.0250106,1148,1171.25,71.24380317,,,
158,292.9977899,1149,1102.6875,88.68528889,,,
159,297.1427084,1107,1185.90625,5.097873625,,,
160,298.6711098,1041,1125.625,3.095075869,,,
161,296.2487964,1077,1053.96875,53.64718566,,,
162,292.6495243,1119,1024.5,71.40171186,,,
163,297.0324486,1116,1111.65625,11.93791405,,,
164,279.1108125,1091,1094.96875,48.19945264,,,
165,302.4583844,1022,1142.96875,3.642997441,,,
166,293.6995345,1159,1032.25,70.39877576,,,
167,301.2040976,1028,1059.625,58.14384775,,,
168,299.289108,1024,990.5,90.3065301,,,
169,298.8092936,1065,994.28125,71.49432222,,,
170,297.590263,1073,1068.25,67.10766081,,,
171,294.8723809,1088,1067.0625,49.15230421,,,
172,293.2420217,1132,1145.53125,11.7392819,,,
173,299.1597043,1039,1171.125,3.249062297,,,
174,294.2737208,1122,951.65625,103.4590654,,,
175,295.5750554,1137,1163.59375,45.76278144,,,
176,287.1491422,1226,1178.375,53.05427855,,,
177,295.8801121,1084,1289.25,5.547427934,,,
178,287.0379519,1279,1103.71875,47.87397468,,,
179,290.5221543,1192,1178.78125,35.75103974,,,
180,289.8279264,1196,1182.8125,34.42421153,,,
181,297.4031612,1097,1214.5625,4.449758692,,,
182,292.2949432,1169,1028.03125,71.41873259,,,
183,288.8431409,1199,1218.28125,57.62174152,,,
184,285.6054313,1282,1095.71875,73.49476914,,,
185,286.3644071,1202,1210.6875,51.56870862,,,
186,279.9984154,1272,1174.5625,73.61812832,,,
187,289.1761964,1134,1257.125,6.150035075,,,
188,291.7977049,1089,1078.09375,38.48514828,,,
189,292.2747931,1098,1150.1875,3.907334071,,,
190,289.7853822,1108,1097.21875,20.19736849,,,
191,293.924535,1064,1055.125,43.38367912,,,
192,292.7391892,1079,1064.71875,44.48060046,,,
193,290.1069165,1121,1138.75,3.49110182,,,
194,292.642537,1092,1044.59375,57.19366961,,,
195,293.4258629,1073,1052.375,45.10691923,,,
196,290.5857793,1110,1136.1875,38.12481845,,,
197,295.1855507,1049,1171.46875,4.136007683,,,
198,292.3122852,1122,1045.1875,60.29004042,,,
199,299.8587152,1005,1124,12.3835198,,,
200,295.0742085,1063,1008.25,55.31713469,,,
201,300.5221354,1029,970.5,67.35564129,,,
202,296.2401633,1021,1049.40625,40.32814756,,,
203,293.5822912,1088,1057.46875,48.56171053,,,
204,299.4516407,992,1128.84375,6.004963824,,,
205,292.6135885,1052,957.9375,74.11738127,,,
206,296.9183615,1022,1065.03125,32.35505222,,,
207,291.0387841,1092,1041.96875,34.77044138,,,
208,10.20066612,176,1049.21875,34.12590949,,,
209,297.0007266,1042,1076.15625,2.580543242,,,
210,297.7319862,1029,1052.28125,25.7715131,,,
211,296.8551466,1076,1013.0625,57.52465964,,,
212,299.6476202,1047,1080.21875,5.531657691,,,
213,296.6266398,1063,991.21875,55.80906797,,,
214,291.5276588,1148,1038.8125,51.82333975,,,
215,300.1026327,1042,1120.71875,3.768420193,,,
216,295.3343252,1116,1075.1875,64.12561164,,,
217,298.168173,1097,1139.6875,31.25563061,,,
218,293.7845948,1090,1080.75,52.01884527,,,
219,300.4497342,1046,1100.1875,3.47750726,,,
220,295.3500398,1104,1073.46875,39.74204646,,,
221,296.0923106,1093,1055.21875,52.81508058,,,
222,303.8797664,995,1076.6875,2.94607165,,,
223,294.9158067,1130,981.125,62.81817142,,,
224,295.709003,1104,1109.21875,47.82050551,,,
225,300.0310994,1036,1122.90625,3.293158407,,,
226,299.2978375,1068,1046.59375,57.76890117,,,
227,297.431425,1053,1132.375,3.087094145,,,
228,292.5959374,1144,1026.5625,51.97330546,,,
229,298.5137018,1088,1113,2.77550982,,,
230,302.5964136,1040,1135.03125,3.901805783,,,
231,300.8748304,1070,1041.96875,46.62223989,,,
232,299.8515862,1066,1074.90625,25.0430383,,,
233,296.6058693,1079,1033.90625,42.38488424,,,
234,298.5808676,1110,1082.09375,2.609645264,,,
235,302.0017826,1031,1129.5625,4.598349507,,,
236,302.5154048,1089,1067.9375,2.935827354,,,
237,308.4565493,1034,1067.46875,3.078744038,,,
238,307.3371202,1048,1047.1875,37.48963074,,,
239,302.2059814,1116,1102.46875,4.133384139,,,
240,309.731176,1039,1045.34375,37.95064817,,,
241,312.3776028,975,1040.5625,46.68335917,,,
242,309.3145734,1026,1036.8125,34.00679657,,,
243,304.1632301,1056,1062.8125,33.33637671,,,
244,306.7410896,1060,1047.59375,2.288581975,,,
245,312.1787296,981,1046.65625,2.512923112,,,
246,305.2051957,1066,999.21875,55.94086986,,,
247,309.653601,1035,1067.96875,3.002622277,,,
248,308.3679353,999,1047.78125,4.611019467,,,
249,311.2645912,989,1026.28125,54.23499742,,,
250,306.6700952,1050,1060.6875,25.16556367,,,
251,308.244353,1030,1082.1875,2.432912594,,,
252,305.3139989,1058,1051.125,19.0222839,,,
253,303.4437446,1095,1068.9375,29.2273786,,,
254,302.9915944,1122,1121.875,15.80267879,,,
255,303.2528493,1139,1127.6875,4.230236663,,,
256,311.1394526,1000,1044.03125,53.64201583,,,
257,311.5605804,953,1110.75,4.255739455,,,
258,308.899375,986,956.40625,58.63133863,,,
259,312.4332683,980,1033.9375,2.642311054,,,
260,313.2399291,981,1015.0625,2.292855742,,,
261,310.7818804,990,957.8125,74.65432536,,,
262,310.6167741,1013,963,61.97169752,,,
263,309.836129,1027,1043.5625,7.678590995,,,
264,310.819286,1005,1070.65625,3.055496796,,,
265,310.133412,1011,843.375,124.8631332,,,
266,309.2494039,1015,1054.21875,3.015487659,,,
267,309.2657887,1046,1026.21875,2.463944284,,,
268,307.5449048,1042,1001.5625,61.38477493,,,
269,305.293075,1088,1016.5,35.28146917,,,
270,307.8451239,1069,910.1875,116.0502304,,,
271,309.1990564,1030,1038.8125,39.37984108,,,
272,305.7026795,1051,1055,34.07237008,,,
273,267.15604,981,1058.53125,41.22773322,,,
274,300.4616095,1099,1035.34375,58.17638866,,,
275,304.4473558,1049,1113.5625,3.401761599,,,
276,307.3611159,1028,1071.71875,33.65374,,,
277,310.7265354,1011,1083.78125,2.960247289,,,
278,308.854452,1034,1059.65625,5.804452658,,,
279,312.7451185,1025,1037.03125,1.987436146,,,
280,312.3679119,1024,1031.8125,75.32713186,,,
281,304.7051042,1154,1060.25,55.51253694,,,
282,306.1165455,1094,1113.9375,66.31177702,,,
283,306.7266143,1076,1061.65625,69.02240398,,,
284,307.1814038,1087,1089.34375,44.89921262,,,
285,304.9240189,1080,1132.8125,36.95724251,,,
286,306.3819369,1040,1123.15625,12.84654429,,,
287,302.9373352,1115,999.5625,99.37409755,,,
288,307.1526835,1061,1159.46875,5.775663818,,,
289,309.3224055,1029,1002.03125,67.72584956,,,
290,310.0696445,1011,1059.1875,7.276855245,,,
291,310.1946114,983,1069.34375,3.200893327,,,
292,309.4938763,978,999.21875,44.43724925,,,
293,309.6866766,969,972.59375,52.60451773,,,
294,311.4009409,983,993.46875,2.473268831,,,
295,310.3042301,983,959.90625,53.73787213,,,
296,310.7431026,961,1027.125,3.778761868,,,
297,315.0375201,951,960.0625,12.49341289,,,
298,313.1193453,963,943.65625,48.55314438,,,
299,311.0485619,1021,931.78125,88.50445463,,,
300,308.2966236,1039,1007.625,42.80208369,,,
301,316.8149646,980,1043.0625,2.997955099,,,
302,314.1797069,994,1029.5625,13.54745805,,,
303,314.7685336,989,975.4375,55.85034484,,,
304,144.5141985,533,996.59375,38.30507989,,,
305,313.3876644,1022,993,54.50849522,,,
306,310.6264121,1073,996.65625,67.51091113,,,
307,310.5947691,1091,1033.9375,43.85594425,,,
308,315.5629558,955,1088.8125,3.215527439,,,
309,316.1666391,1014,1015.875,1.852340213,,,
310,315.4051392,1022,1037.625,44.57870587,,,
311,313.6731433,1052,1034.09375,57.35126911,,,
312,314.5609036,1048,1050.03125,46.27574951,,,
313,311.2989443,1030,1040.78125,45.04729297,,,
314,311.8290126,1082,1015.96875,69.51454177,,,
315,312.3685219,1029,1061.28125,32.3136405,,,
316,310.8863056,1032,1038.15625,44.44537965,,,
317,309.5043132,1052,1025.65625,37.41271997,,,
318,306.3623201,1086,1053.90625,38.05310166,,,
319,306.8049831,1087,1071.09375,52.94410157,,,
320,309.5733521,1031,1114.15625,2.816800592,,,
321,306.4288501,1028,994.53125,70.8602324,,,
322,303.7475762,1030,1035.625,32.15762381,,,
323,305.5567471,1047,1038.21875,39.78651181,,,
324,308.7737677,1069,1062.03125,2.369012589,,,
325,310.046987,1047,1100.84375,8.090587818,,,
326,310.5474839,1000,1061.8125,2.250587005,,,
327,313.6130147,988,1008.09375,12.5253937,,,
328,311.3761337,1027,970.9375,59.62841179,,,
329,310.8141995,1040,961.5,76.16080738,,,
330,307.4248923,1027,992.9375,50.97319265,,,
331,312.0713611,1010,1037.5,4.036273236,,,
332,311.1916317,1059,991.75,49.46026504,,,
333,311.302662,1033,1047.375,41.65553416,,,
334,312.0549737,1046,1057.78125,80.24865776,,,
335,312.8784906,1043,1075.84375,2.364746344,,,
336,313.4520295,1047,1018.0625,43.30260519,,,
337,312.8918842,1051,1040.78125,47.91482909,,,
338,313.1108503,1050,1056.28125,4.645100551,,,
339,316.3738405,1028,991.125,64.57568028,,,
340,311.9572937,1048,1078.03125,24.25352135,,,
341,312.9601974,1039,1050.3125,9.694400579,,,
342,313.1694386,1033,1061.5,4.143863045,,,
343,312.3561348,1032,1041.03125,12.69383608,,,
344,308.1957112,1064,1004.46875,46.0491274,,,
345,307.6223466,1087,970.65625,76.9821311,,,
346,310.9039938,1059,1104,3.748686569,,,
347,313.5467726,977,1032.46875,31.95434242,,,
348,314.4474053,992,955.03125,52.22233062,,,
349,315.0300035,1020,1000.28125,2.365346088,,,
350,317.1223242,979,984.625,56.32253332,,,
351,311.6950789,1007,1003.3125,25.28328109,,,
352,316.0138557,943,987.96875,55.61845228,,,
353,312.0286095,966,1017.875,8.834090383,,,
354,309.2377295,1040,984.65625,45.56398971,,,
355,312.2165521,984,1011.65625,48.76553693,,,
356,311.2379884,1015,1014.0625,32.9540731,,,
357,308.0745048,1021,957.28125,67.16490272,,,
358,314.3198618,980,1036.3125,2.205265078,,,
359,311.9473935,1019,978.71875,51.47215562,,,
360,315.8441127,1019,1021,2.12873471,,,
361,317.5076866,1013,1053.0625,6.34783918,,,
362,319.022133,979,1017.53125,50.95637349,,,
363,317.7768355,1003,1033.875,2.252950435,,,
364,316.613688,1005,956.15625,66.1795673,,,
365,315.253496,1045,1017,56.47773261,,,
366,318.4971733,993,1056.4375,2.820778895,,,
367,318.9688639,958,1011.21875,63.80550451,,,
368,319.8672236,1008,1019.0625,2.629409173,,,
369,317.4088377,1048,996.625,66.25901235,,,
370,318.8433471,997,1048.1875,47.10295003,,,
371,320.2733115,976,1040.40625,2.468381129,,,
372,319.9396387,997,1007.09375,10.96755526,,,
373,320.3288876,1002,1015.34375,4.762267785,,,
374,321.383161,966,1029.5,1.725258457,,,
375,320.8558164,980,980.3125,47.17157195,,,
376,320.5108556,942,1029.53125,3.652945308,,,
377,318.0859726,996,966.375,55.82069606,,,
378,318.3516603,959,995.59375,20.46255134,,,
379,319.6273131,971,983.5,2.068455957,,,
380,317.4336376,977,963.5,24.58423391,,,
381,318.8093463,922,957.40625,25.14067443,,,
382,316.9081581,967,945.125,25.68597613,,,
383,320.2404437,992,983.75,1.821952076,,,
384,319.773041,976,1015.625,1.748807819,,,
385,322.023122,949,1012.03125,3.119979101,,,
386,317.8380612,1029,985.46875,17.6927845,,,
387,319.7682213,975,1030.25,1.460080644,,,
388,317.9348249,1007,886.71875,78.04668224,,,
389,65.03730414,263,906.9375,88.51332081,,,
390,318.1312936,1029,975.28125,62.97095006,,,
391,223.8775236,832,1018.8125,55.51850225,,,
392,314.775369,1078,983,83.92859528,,,
393,315.8603295,1069,1068.1875,31.4172774,,,
394,313.378748,1090,1060.28125,40.28292382,,,
395,313.9838545,1061,1059.03125,47.60717986,,,
396,310.9556116,1119,1062.9375,54.50616407,,,
397,313.8058086,1078,1111.90625,1.838453483,,,
398,310.1319077,1120,1080.59375,7.967810476,,,
399,313.3344156,1039,1056.9375,25.84204993,,,
400,312.782863,1066,1035.75,40.4003576,,,
401,311.7782023,1081,974.125,75.68928439,,,
402,311.8326804,1031,1069.53125,31.26051528,,,
403,317.8120626,977,1046.25,2.704918147,,,
404,317.5012141,972,989.9375,36.94911304,,,
405,318.2800342,925,977.1875,21.75874234,,,
406,318.002172,928,961.78125,7.60250038,,,
407,315.7306657,952,922.5625,68.87033483,,,
408,310.9628909,966,951.96875,38.84876934,,,
409,308.8378844,976,918.875,62.21212445,,,
410,312.7957132,959,984.6875,1.845500026,,,
411,314.3335865,959,991.15625,2.42238262,,,
412,312.131372,979,913.84375,56.78946711,,,
413,310.4177369,1005,965.28125,51.21321253,,,
414,312.1034293,1000,964.625,54.46907328,,,
415,313.0571103,971,1026.34375,1.476392336,,,
416,312.1142081,984,968,39.84262174,,,
417,311.6541387,1002,1008.34375,1.683915221,,,
418,312.296086,994,1009.75,70.59721512,,,
419,312.916461,976,962.34375,65.95139267,,,
420,311.2364087,1018,992.125,22.94512124,,,
421,313.8895411,1027,1035.96875,1.507292269,,,
422,313.0004899,1043,1048.6875,6.38354188,,,
423,311.6808801,1042,1018.71875,51.05340364,,,
424,311.3100104,1033,1001.40625,72.35116605,,,
425,312.5620589,1019,1009.90625,47.04756965,,,
426,316.1220309,965,1030.53125,2.180839615,,,
427,313.7130349,1012,892.46875,64.70722246,,,
428,313.01255,992,1011.96875,6.718780567,,,
429,311.371886,1024,981,46.61065476,,,
430,312.1081753,990,1019.1875,75.22536384,,,
431,313.8567965,996,1006.875,2.066693094,,,
432,315.5256946,974,987.90625,16.7459806,,,
433,317.1785095,962,980.6875,3.295393513,,,
434,316.6620236,968,984.1875,25.06257528,,,
435,314.7488344,947,957.09375,41.99840234,,,
436,309.9502248,964,963.1875,43.56324611,,,
437,313.7385581,952,989.9375,18.60962756,,,
438,317.3173272,964,988.09375,2.159450051,,,
439,317.5311069,970,1001.875,3.840824444,,,
440,160.2132015,547,968.46875,98.1321076,,,
441,316.125041,974,940.9375,88.58864636,,,
442,316.4079292,947,981.03125,19.5745349,,,
443,315.2448741,946,988.6875,2.448618566,,,
444,314.3982243,969,952.96875,18.88370292,,,
445,316.5086474,1008,980.4375,1.374516913,,,
446,316.8062094,964,995.65625,11.02885178,,,
447,313.1322276,975,974.78125,24.57592319,,,
448,315.6989459,968,994.03125,2.22288477,,,
449,316.2342109,956,970,30.88314621,,,
450,315.8947078,979,937.71875,49.714421,,,
451,316.1208076,947,1010.46875,68.45145479,,,
452,316.4233018,985,963.8125,1.427340019,,,
453,316.5675785,946,980.21875,11.07080613,,,
454,315.0895227,955,959.28125,21.67575413,,,
455,316.0538204,946,1042.84375,94.45019082,,,
456,316.7147448,967,971.53125,1.607973379,,,
457,320.1098055,935,957.40625,1.270746885,,,
458,318.5286452,954,975.84375,39.64952737,,,
459,317.2167252,929,973,53.64917293,,,
460,320.7400764,933,951.375,1.482612682,,,
461,298.0488011,935,1057.875,114.8357012,,,
462,317.9333407,958,920.5625,72.50853128,,,
463,316.3767318,962,1007.5,76.1990382,,,
464,315.1628371,960,942.3125,55.50831948,,,
465,314.7991882,969,958.28125,52.72335721,,,
466,311.8492276,987,985.1875,29.43841479,,,
467,312.5260903,985,1013.40625,13.94824456,,,
468,318.0244477,962,992.34375,1.881839967,,,
469,314.5422185,962,1006.46875,66.60864269,,,
470,311.4716815,1010,990.96875,29.04293396,,,
471,315.1425555,958,922.71875,69.72287564,,,
472,316.4882208,925,931.96875,62.8044484,,,
473,312.4786883,974,955.34375,41.34496687,,,
474,314.8675956,947,966.90625,2.696687362,,,
475,315.9120957,914,933.40625,47.15044799,,,
476,312.7075594,961,935.03125,24.54437075,,,
477,309.8614843,1016,948.8125,38.35064504,,,
478,316.2005725,943,962.625,41.12261706,,,
479,311.7109381,1035,973.34375,2.870193545,,,
480,314.6177623,956,949.3125,25.27460097,,,
481,318.241629,929,956.21875,1.758493025,,,
482,318.0354964,935,978.71875,2.666070282,,,
483,318.694902,919,926.3125,37.1297836,,,
484,316.3588221,930,927.21875,37.91146089,,,
485,315.8330627,941,956.65625,76.95179598,,,
486,315.7124428,941,940.84375,15.631726,,,
487,315.4516916,933,940.125,11.04051116,,,
488,319.3671235,913,941.40625,1.82485995,,,
489,316.6438745,966,959.21875,83.36691881,,,
490,315.9934442,935,937.1875,49.55627552,,,
491,316.3615991,908,940.5,22.10196414,,,
492,312.8938563,931,919.53125,24.9591091,,,
493,310.9240837,939,962.8125,60.53295735,,,
494,314.5514049,906,950.875,1.557285169,,,
495,318.1818658,902,930.3125,1.537391911,,,
496,318.4260264,896,935.875,1.791511161,,,
497,320.6529028,905,915.3125,1.451745703,,,
498,318.3814297,966,1024.71875,19.39421546,,,
499,318.0288637,965,957.8125,65.17640664,,,
500,315.5453896,1034,995.4375,42.34255277,,,
501,315.3873289,1020,1032.34375,52.18130239,,,
502,318.0333975,942,1035.25,38.16657002,,,
503,316.9410063,979,984.0625,2.0642442,,,
504,317.3361092,963,1100.0625,154.0451389,,,
505,319.0601819,974,1000.84375,1.88048411,,,
506,320.2339686,972,1016.15625,1.734755451,,,
507,319.0933095,996,997,53.88883878,,,
508,319.5303891,989,1021.59375,33.67469782,,,
509,317.6769203,993,1048.5,72.55444863,,,
510,316.6947944,999,1004.125,44.13846212,,,
511,320.8659738,947,1016.03125,1.736547237,,,
512,316.9638771,1000,974.96875,38.37250595,,,
513,315.4982374,953,1073.59375,129.2433028,,,
514,316.7174349,973,1007.9375,3.925592219,,,
515,315.3298058,957,1020.71875,116.2608026,,,
516,315.8532435,982,989.28125,1.368397799,,,
517,317.0085573,939,1025.125,3.272289232,,,
518,320.2651901,916,961.6875,1.506087646,,,
519,317.928456,920,1000.28125,16.84726332,,,
520,319.1651965,934,977.875,1.921740741,,,
521,320.0521013,918,971.59375,2.774434781,,,
522,317.3126426,945,983.5625,20.35953833,,,
523,318.2009385,947,977.875,1.790524595,,,
524,320.3536894,933,970.65625,1.418799382,,,
525,318.8674842,969,1005.625,57.51028293,,,
526,316.3433009,984,993.9375,49.84504,,,
527,316.3892823,983,1004.25,30.22199333,,,
528,319.6214639,869,992.40625,3.08181107,,,
529,320.7203312,890,914.9375,2.369981304,,,
530,319.8794653,955,933.71875,1.714347846,,,
531,210.4733999,824,1101.53125,160.3237681,,,
532,315.8537136,1025,1225.84375,39.65216612,,,
533,317.9472171,973,1092.875,99.38493334,,,
534,314.1918119,1054,996.59375,53.41823005,,,
535,314.0321093,1026,1099.09375,66.72046768,,,
536,317.9391289,909,1073.53125,3.992683417,,,
537,317.5505294,915,967.40625,2.139890364,,,
538,316.4890092,932,945.15625,41.40334959,,,
539,314.3349936,968,984.40625,71.98542626,,,
540,313.7367161,1012,982.84375,1.818526504,,,
541,315.9777226,946,978.1875,63.06481703,,,
542,317.4871858,964,1001.5,2.821845198,,,
543,318.4414439,949,932.875,49.37185555,,,
544,318.219927,940,985.4375,26.09904422,,,
545,315.7016501,970,1017.9375,74.54947338,,,
546,313.0237036,1087,1032.84375,68.05869083,,,
547,315.4997803,1008,999.53125,70.97034585,,,
548,314.8795188,1025,1049.15625,26.09777412,,,
549,319.3392419,941,1055.40625,4.717340328,,,
550,316.2231736,933,913,88.10573942,,,
551,311.6426723,1012,917.75,64.14321594,,,
552,321.1837312,889,989.46875,2.612244637,,,
553,320.2190724,925,956.125,6.21747559,,,
554,315.8675619,965,965.59375,43.44684472,,,
555,314.0988992,972,978.40625,3.416032855,,,
556,319.905439,889,973.15625,35.49419766,,,
557,319.1901842,920,954.1875,2.446549117,,,
558,318.9852294,897,942.6875,2.693719201,,,
559,320.7621964,890,923.53125,25.00933384,,,
560,318.9942665,947,936.40625,2.135134954,,,
561,317.3429131,959,929.53125,51.63366282,,,
562,319.3673841,919,989.28125,2.716307944,,,
563,317.3909884,950,939.53125,45.15759107,,,
