Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std,,,
118,2.354497281,69,86.5625,2.504037138,,,
119,2.998137981,96,72.03125,1.446145899,,,
120,1.159421747,101,87.53125,0.626612865,,,
121,2.552006462,77,98.375,4.063629684,,,
122,3.219383181,118,75.0625,1.095354893,,,
123,1.781941979,86,89.65625,0.641887553,,,
124,1.910739091,83,90.875,2.032979961,,,
125,0.586849431,91,86.125,1.133268821,,,
126,0.863625177,110,93.46875,3.786095623,,,
127,2.840015818,82,83.25,1.80186065,,,
128,2.894323302,88,78.25,0.756185294,,,
129,3.320230164,83,85,0.844621719,,,
130,2.133897863,78,144.34375,17.49798245,,,
131,1.776363525,73,88.40625,0.691186168,,,
132,3.537475252,91,88.75,0.882820497,,,
133,3.193078985,79,89.5625,0.579802478,,,
134,3.573233823,97,77.9375,0.645676904,,,
135,3.378163246,94,90.15625,3.487068274,,,
136,2.577929178,87,94.09375,3.211275738,,,
137,2.646131484,75,87.28125,4.810212389,,,
138,2.070529648,82,71.125,0.817515913,,,
139,2.525038299,93,84.1875,2.48646032,,,
140,1.418713601,86,155.09375,17.8211325,,,
141,2.770460083,82,90.9375,1.260565872,,,
142,2.835936928,85,84.8125,0.900590204,,,
143,3.310835858,83,77.34375,0.746714935,,,
144,3.355090059,77,83.1875,0.597258714,,,
145,2.179760812,90,91.21875,6.014878484,,,
146,4.392174757,87,85,0.719872829,,,
147,2.870388655,75,83.875,4.237277866,,,
148,4.055819971,82,79.15625,0.910877946,,,
149,3.558365057,83,91.25,1.86453356,,,
150,2.693108307,80,77.5,2.256365823,,,
151,3.198734752,93,84.71875,0.496604673,,,
152,4.121982683,99,87.40625,0.981290853,,,
153,2.518598936,81,95.625,4.869675174,,,
154,3.953613786,134,89.5,0.679908891,,,
155,2.754962441,80,93.03125,9.082167553,,,
156,3.904447062,89,97.3125,4.124028993,,,
157,2.883891724,86,88.65625,3.490021467,,,
158,2.926608916,84,82.4375,0.519244016,,,
159,1.998708163,78,87.78125,1.121350855,,,
160,2.753606506,108,76.71875,1.036424389,,,
161,1.61274243,75,88.625,4.564549836,,,
162,1.573884332,74,76.4375,1.011581566,,,
163,2.098259302,65,82.75,3.668377217,,,
164,2.082430415,62,80.84375,5.951874544,,,
165,3.041172741,66,74.4375,1.017471918,,,
166,1.905034795,68,88.5,8.3889327,,,
167,3.14430759,70,71.5,1.041492212,,,
168,1.987967183,69,77.5625,4.1812745,,,
169,2.218764324,67,70.03125,1.124116054,,,
170,2.588569323,67,70.9375,1.190518333,,,
171,3.679474782,71,70.6875,1.106077105,,,
172,1.461888922,73,85.84375,5.13237319,,,
173,3.325233292,64,89.3125,5.824037824,,,
174,3.270983319,64,67.59375,1.291443286,,,
175,4.784983697,75,68.84375,1.572821217,,,
176,2.685794254,80,75.15625,1.000844246,,,
177,3.076262726,72,176.15625,10.29462896,,,
178,4.798717226,86,82.40625,6.102969758,,,
179,2.812318337,72,97.25,5.498510161,,,
180,4.552050049,93,72.75,1.753016146,,,
181,0.930476186,68,157.3125,21.13890713,,,
182,3.346662486,77,77.75,1.288837827,,,
183,2.035843406,69,138.84375,6.737558486,,,
184,4.25818207,92,75.96875,1.786645453,,,
185,2.262299788,70,209.875,16.32701376,,,
186,1.767295669,69,71.65625,3.646943441,,,
187,3.724036941,78,70.3125,1.566725619,,,
188,3.351135617,70,82.4375,3.603936779,,,
189,3.772078281,71,75.5625,1.339303884,,,
190,4.494399134,78,73.8125,1.021461562,,,
191,3.162956746,76,141.59375,16.85675914,,,
192,4.057771638,82,76.25,1.463167247,,,
193,5.521979546,80,85.625,1.594904211,,,
194,4.784133883,79,82.9375,1.985032945,,,
195,2.819611587,73,88.53125,1.558603694,,,
196,4.184584467,97,82.15625,1.014462687,,,
197,5.266638325,82,111.0625,7.515937135,,,
198,3.828693103,72,91.09375,4.643638667,,,
199,5.829291283,82,79.46875,1.142029062,,,
200,5.400321731,75,80.375,1.615168518,,,
201,3.938429594,81,80.1875,1.375968323,,,
202,5.223803754,84,87.4375,1.160875096,,,
203,5.305098419,86,82.09375,0.80978649,,,
204,4.880099764,85,87.0625,4.23965598,,,
205,5.531179077,80,82.90625,1.211124903,,,
206,2.90656114,110,78.8125,0.942051861,,,
207,5.16456022,79,94.8125,5.724958639,,,
208,5.156653893,85,83.5,0.80825017,,,
209,2.950651603,74,82.0625,1.737732486,,,
210,6.078082593,90,73.96875,1.040402778,,,
211,5.299094944,76,84.9375,0.929517328,,,
212,5.12786082,80,76.6875,0.942006219,,,
213,5.675266679,81,87.5625,0.942023068,,,
214,4.929072293,80,82.875,1.028865915,,,
215,6.042784459,91,80.5,0.909565612,,,
216,4.645556139,81,91.28125,1.265254135,,,
217,5.675342695,85,79.34375,1.279040395,,,
218,5.982739198,96,84.5,0.94414269,,,
219,5.236921865,96,100.75,2.005478848,,,
220,4.854050145,74,90.3125,1.798825515,,,
221,5.572223368,84,77.65625,0.956051225,,,
222,5.544895268,82,91.28125,4.068502049,,,
223,5.851369316,88,84.625,0.989073688,,,
224,5.764499101,83,91.75,1.380974586,,,
225,5.341834241,89,86.96875,0.998621645,,,
226,3.717953296,78,93.28125,1.098603467,,,
227,5.758528991,81,154.0625,14.54426757,,,
228,2.477192899,115,80,1.024114111,,,
229,4.826742264,83,87.78125,1.566342314,,,
230,6.006403552,86,92.21875,4.654275714,,,
231,5.494712647,83,81.59375,0.961000919,,,
232,2.994010489,71,85.78125,0.994151739,,,
233,4.345549247,75,76.5625,1.167140117,,,
234,4.565439281,85,76.875,1.362507538,,,
235,5.689794952,77,82.875,1.000376923,,,
236,5.542310537,79,78.90625,0.842779948,,,
237,4.922153155,79,84.3125,3.59453335,,,
238,5.168247114,74,78.875,0.776487628,,,
239,5.583537115,78,75.96875,0.902541258,,,
240,5.66834072,82,75.1875,1.884976809,,,
241,5.303644173,82,83.0625,1.037582255,,,
242,5.019656606,73,80.96875,0.7317881,,,
243,5.484984066,78,76.25,1.586334009,,,
244,5.123622783,80,81.40625,0.819111173,,,
245,5.491963363,74,79.71875,0.753966677,,,
246,4.336372484,77,75.59375,1.062925434,,,
247,5.136196883,76,82.8125,0.761938391,,,
248,5.145507566,78,76.125,1.306323297,,,
249,5.532223872,82,78.65625,0.555511127,,,
250,5.205319184,83,82.40625,0.74264336,,,
251,5.085725107,77,83.53125,0.627482479,,,
252,4.758493507,82,81.5625,0.727668673,,,
253,5.241495619,83,145.46875,16.5080697,,,
254,5.414128967,82,81.25,0.821084364,,,
255,2.883397178,82,82.59375,0.829336665,,,
256,5.11837398,92,86.9375,1.227792705,,,
257,5.494477726,81,84.40625,1.091463337,,,
258,6.111462851,81,82.5625,1.090089777,,,
259,4.541616928,85,82.1875,1.215812225,,,
260,5.165868197,78,86.125,1.453813765,,,
261,5.36164056,80,84.15625,0.820381634,,,
262,5.100241849,81,84.09375,0.987754628,,,
263,5.024049077,75,80.0625,0.838951117,,,
264,5.172070767,80,77.40625,0.884830127,,,
265,6.239231577,87,82.375,1.333974565,,,
266,5.392679001,74,86.9375,1.354387484,,,
267,5.591221503,83,79.0625,0.996281276,,,
268,5.43930156,83,79.9375,1.062498859,,,
269,5.14741771,80,82.3125,0.444641256,,,
270,5.739515635,81,88.625,0.964806268,,,
271,5.074331599,82,82.0625,0.766640272,,,
272,5.609194777,73,80.0625,0.636883195,,,
273,3.774989678,70,76.625,0.714218525,,,
274,3.535110896,71,77.625,0.988412511,,,
275,5.948384631,88,77.3125,1.214868189,,,
276,5.690752255,80,88.84375,1.150109239,,,
277,5.215655629,81,83.4375,0.760080944,,,
278,3.792016909,87,80.3125,0.701374674,,,
279,4.907890488,79,110.75,6.43181993,,,
280,5.584332352,105,85,1.272808961,,,
281,4.983917102,79,89.6875,0.815692309,,,
282,4.969157357,75,87.8125,0.927852881,,,
283,5.207503355,71,136.375,9.477315126,,,
284,4.771844678,73,73.0625,0.720210989,,,
285,5.427102317,122,76.46875,0.619391024,,,
286,4.788852349,86,204,11.01578162,,,
287,5.506572477,85,81.3125,0.912317576,,,
288,5.645720832,83,141.03125,6.582207216,,,
289,5.699647508,84,77.59375,0.96836786,,,
290,4.853150027,80,80.96875,0.693051959,,,
291,5.035463904,81,77.78125,0.897033707,,,
292,5.067986716,73,81.53125,0.560104072,,,
293,5.348466908,80,76.09375,0.504956443,,,
294,6.278321196,82,83.15625,0.840683783,,,
295,6.265034698,80,91.4375,4.016822597,,,
296,5.36939125,84,78.53125,1.198497727,,,
297,5.510464186,78,86,0.684022057,,,
298,4.66842627,74,78.40625,0.792864593,,,
299,4.819410289,78,75.96875,0.876478648,,,
300,5.446323111,83,78.34375,0.926308377,,,
301,6.334120511,81,79,0.763794341,,,
302,5.460235657,81,82.21875,1.192291429,,,
303,5.912553976,87,82.5625,0.77039717,,,
304,4.186526473,80,154.71875,9.113388987,,,
305,6.116318941,86,78.5625,0.836407391,,,
306,4.926370097,76,83.8125,0.842455191,,,
307,6.233583001,86,80.25,0.548181572,,,
308,4.995632808,82,142.71875,8.32195555,,,
309,3.492223596,85,80.5,0.676278746,,,
310,4.933303617,85,93.84375,1.028564446,,,
311,5.631411102,83,90.15625,5.534997116,,,
312,5.489022364,80,83.15625,0.915046859,,,
313,6.459306855,84,86.90625,0.820560648,,,
314,4.587415899,80,90.90625,0.94993928,,,
315,4.892806322,87,87.125,1.0012191,,,
316,5.313385318,74,82.1875,0.786528267,,,
317,5.231814427,74,75.375,0.813238043,,,
318,6.304003071,83,78.5,0.919071222,,,
319,5.146939342,84,144.1875,7.003023315,,,
320,5.795929153,86,85.40625,0.968038435,,,
321,4.906335716,91,86.96875,1.136531282,,,
322,4.950852848,85,83.34375,0.740442732,,,
323,5.343358002,79,79.09375,7.989756336,,,
324,5.105881645,87,78.09375,1.208911154,,,
325,5.212543883,89,80.0625,0.946689147,,,
326,6.164662495,85,82.1875,0.640514154,,,
327,6.457221306,82,81.53125,1.118161011,,,
328,5.843307607,86,86.15625,1.079568174,,,
329,5.032218477,81,84.8125,0.656319708,,,
330,4.67359149,91,86.78125,1.251149707,,,
331,3.985818543,90,82.03125,0.982308212,,,
332,5.769717979,92,93.4375,1.294583589,,,
333,5.397001075,83,91.125,1.046743753,,,
334,5.311052737,81,87.46875,0.999285831,,,
335,5.474852068,77,86.53125,1.007709574,,,
336,5.856032155,82,80.78125,0.89233277,,,
337,4.660210793,83,144.46875,15.63989628,,,
338,4.870094468,80,81.0625,0.998674399,,,
339,4.667728834,77,147.8125,14.12702157,,,
340,5.444597235,78,81.25,1.064414638,,,
341,6.056479261,80,79.21875,0.771319366,,,
342,5.670150196,74,81.4375,0.722432191,,,
343,5.634481421,80,79.625,0.889669323,,,
344,5.29521306,84,78.84375,1.177363453,,,
345,5.532639378,85,84.4375,0.6318113,,,
346,6.307680026,84,89.71875,0.781417776,,,
347,4.802378569,81,84.15625,0.674674574,,,
348,5.29196268,90,82.53125,0.480671802,,,
349,6.488311401,86,85.75,0.65017716,,,
350,5.138898464,88,87.15625,0.676056362,,,
351,4.878948392,75,85.71875,0.741568465,,,
352,4.818590915,80,79.625,0.793629394,,,
353,4.74190387,76,83.9375,3.980980548,,,
354,5.455899783,84,79.40625,1.047035777,,,
355,5.999921207,83,83.125,0.627638708,,,
356,6.378708813,84,84.53125,0.674590461,,,
357,4.97403883,88,85.53125,0.536891388,,,
358,3.98539274,94,87.21875,1.047380579,,,
359,6.773488424,83,84.46875,0.765478411,,,
360,5.85417263,80,86.25,0.874784268,,,
361,4.795267042,78,79.375,1.059681853,,,
362,5.072905433,86,85.34375,1.348961793,,,
363,6.367752905,81,88.78125,1.111612849,,,
364,4.130867609,81,79.9375,0.953849866,,,
365,6.476519374,81,82.78125,1.039365544,,,
366,6.400258756,84,81.15625,1.212757389,,,
367,5.35592181,89,80.78125,1.073767977,,,
368,6.635385743,101,82.15625,2.027977432,,,
369,5.613089236,86,92.71875,1.365061521,,,
370,5.764058938,93,86.71875,0.914685427,,,
371,6.096471715,84,85.40625,1.374617255,,,
372,5.570608543,86,89.71875,0.93230941,,,
373,1.654613476,69,87.6875,0.736237491,,,
374,0.590774277,72,81.6875,2.332166624,,,
375,6.108364393,83,82.34375,2.800102706,,,
376,5.964409526,83,85.78125,0.843668761,,,
377,5.362597206,83,84.0625,0.756552877,,,
378,5.274584386,83,83.46875,1.042215397,,,
379,5.879141351,83,83.90625,0.919037801,,,
380,6.275411411,90,83.9375,1.126775489,,,
381,5.824354934,82,90.90625,2.271282143,,,
382,5.766741258,86,84.21875,0.956133138,,,
383,5.585210063,86,85,0.679331047,,,
384,5.290663752,83,86.71875,0.880006639,,,
385,5.635983396,80,83.65625,1.363081459,,,
386,5.892054183,82,79.71875,1.444114882,,,
387,5.817831266,82,82.125,1.030509746,,,
388,6.011299669,79,81.5,0.572354235,,,
389,6.082356284,82,82.90625,1.233603638,,,
390,5.544185354,88,79.46875,1.256301331,,,
391,5.005070984,85,84.28125,1.02883195,,,
392,5.418758769,80,78.375,1.036322088,,,
393,5.709913818,86,80.09375,1.169313166,,,
394,6.025889939,81,79.46875,0.848870436,,,
395,4.887910645,76,81.03125,1.250835877,,,
396,6.24539738,79,81,0.913413423,,,
397,5.539759443,86,82.375,1.011433641,,,
398,4.766785405,83,90.03125,1.060429655,,,
399,5.912792163,83,82.875,0.417971776,,,
400,5.204673049,86,84.1875,0.643411822,,,
401,5.182731131,81,93.625,0.973094892,,,
402,6.188177127,78,81.46875,0.778245207,,,
403,5.645346441,89,81.625,0.459022835,,,
404,6.180150172,81,82.125,0.504575189,,,
405,5.395275264,84,81.3125,0.373908976,,,
406,5.734691909,82,83.09375,0.603867245,,,
407,6.199432766,86,82.59375,0.44256758,,,
408,6.185574761,78,85.46875,0.774460253,,,
409,5.779377254,83,80.75,0.695344714,,,
410,5.837196123,83,83.46875,1.028361332,,,
411,5.956406653,84,81.78125,0.621671967,,,
412,5.878640918,84,83.21875,0.527223543,,,
413,6.088085634,82,83.125,0.771399534,,,
414,6.15718615,84,90.46875,1.572826875,,,
415,5.301870368,83,83.625,0.846236122,,,
416,6.464506075,87,85.5625,0.654529511,,,
417,5.71755014,86,86.6875,0.876363592,,,
418,5.525412922,85,82.03125,0.513314921,,,
419,5.743446926,82,82.8125,1.106320869,,,
420,5.819456705,82,81.59375,0.430053279,,,
421,5.183901031,79,82.90625,1.025259549,,,
422,4.818999549,78,78.625,1.291897255,,,
423,5.192938532,85,83.46875,0.752194908,,,
424,4.767808842,86,86.84375,0.854077555,,,
425,5.707492957,85,89.8125,1.040544793,,,
426,6.132371491,86,84.96875,0.946653688,,,
427,3.891141329,80,82.46875,1.068757393,,,
428,5.980551899,79,84.28125,0.863416889,,,
429,6.161563808,82,81.1875,0.602847021,,,
430,5.745550897,80,82.1875,1.26187222,,,
431,6.158342577,84,79.65625,1.128123443,,,
432,6.174733825,82,85.65625,0.759903193,,,
433,5.618805437,85,81.96875,1.015268573,,,
434,5.630360791,83,83.125,0.810829847,,,
435,6.152344582,84,85.21875,1.078890821,,,
436,6.157497881,82,86.375,1.000543326,,,
437,5.476440586,82,85.5625,0.616173962,,,
438,4.299133649,82,82.3125,5.95126349,,,
439,6.598532907,87,79.46875,1.595940582,,,
440,5.263529721,84,86.40625,0.890576984,,,
441,5.644885508,82,86.0625,1.073006083,,,
442,4.605807641,81,91.53125,1.433115745,,,
443,6.403489219,83,80.375,0.743918675,,,
444,6.412662441,80,86,1.323030751,,,
445,5.296070083,79,82.8125,1.445184783,,,
446,5.966076651,82,79.96875,1.019876314,,,
447,6.177000895,82,83.75,0.52105616,,,
448,6.282778263,84,83.71875,0.904596016,,,
449,5.89449469,87,92.375,4.905425483,,,
450,5.842809346,83,149.84375,13.33855104,,,
451,6.062826808,80,82.125,0.923965442,,,
452,5.796641418,80,78.6875,0.753909493,,,
453,5.880774775,82,84.5625,1.100907795,,,
454,6.223525714,81,86.46875,0.786696053,,,
455,6.263057664,85,84.3125,1.368011567,,,
456,5.771183732,81,83.34375,0.430872227,,,
457,5.384580749,81,81.5,0.937373363,,,
458,6.811295551,85,82.15625,0.795952228,,,
459,6.246680487,82,85.3125,0.76656441,,,
460,6.566439778,81,80.03125,1.429427147,,,
461,6.49427617,84,80.90625,0.810968608,,,
462,6.487666679,83,142.125,11.40134514,,,
463,6.316490644,80,79.6875,0.796613489,,,
464,6.509842132,86,80.96875,0.551462611,,,
465,3.49364558,89,84.28125,0.890371263,,,
466,5.302821292,78,85.1875,0.948051718,,,
467,5.798317901,81,77.5625,1.848143987,,,
468,6.454094976,80,83.53125,0.712849187,,,
469,5.894098498,81,83.65625,0.978920473,,,
470,4.109914817,87,81.65625,0.91912261,,,
471,5.119768388,82,84.21875,1.34108748,,,
472,6.105657062,78,81.59375,0.726623601,,,
473,5.559148864,78,80,0.840339554,,,
474,5.950098243,79,80.625,1.461773177,,,
475,3.643272608,71,79.1875,0.765450526,,,
476,5.748259236,80,80.4375,0.982167895,,,
477,7.199603102,87,81.3125,0.729235193,,,
478,6.584472029,84,82.875,1.394801465,,,
479,6.220192375,82,80.46875,1.937147911,,,
480,6.545127865,81,83.0625,0.985043327,,,
481,4.493318556,76,79.375,1.118892671,,,
482,5.771004977,75,80.21875,1.350085342,,,
483,4.695556903,80,77.59375,1.110290694,,,
484,5.58259019,75,80.0625,1.204169126,,,
485,6.033634851,78,78.46875,1.255716049,,,
486,5.453524854,80,80.9375,0.498142571,,,
487,3.493536829,79,83.6875,1.21094147,,,
488,5.93612789,85,83.34375,1.202095736,,,
489,6.296345022,82,84.53125,0.754638856,,,
490,6.154574868,80,82.40625,0.818875386,,,
491,5.288032239,75,82.125,0.989536169,,,
492,6.130931546,82,77.71875,0.77725988,,,
493,5.45539392,81,80.03125,1.099238266,,,
494,5.120681814,81,80.21875,3.794629233,,,
495,5.197287777,80,77.78125,1.05962112,,,
496,5.721974825,79,79.09375,0.666806957,,,
497,4.762091725,80,80.0625,0.88961437,,,
498,4.180592494,75,80.1875,0.766980712,,,
499,5.867850217,79,83.5625,0.765732737,,,
500,5.732954008,78,80.5625,0.753242019,,,
501,6.015835169,80,79.46875,0.497213149,,,
502,5.165613586,77,81.3125,0.864680584,,,
503,0.993530712,84,79.71875,0.611869978,,,
504,6.460270259,80,83.5,0.751529648,,,
505,6.318995856,81,81.5,0.504780993,,,
506,5.653057348,83,81.6875,0.989867533,,,
507,4.810623261,86,79.375,1.696317847,,,
508,6.490360925,83,85.46875,1.756963827,,,
509,3.909819254,104,91.3125,1.090991493,,,
510,5.91155291,75,110.53125,2.0705472,,,
511,6.213915552,103,79.65625,1.402713268,,,
512,5.629968287,81,79.28125,0.983776794,,,
513,4.584648152,93,81.59375,0.758808814,,,
514,5.034456133,83,87.0625,1.586168723,,,
515,6.769218369,88,83.78125,1.645666826,,,
516,6.29915782,82,84.6875,0.889375556,,,
517,6.464960141,80,84.84375,1.634806487,,,
518,6.683973454,89,87.875,3.868371354,,,
519,5.471169339,78,151.125,6.615211107,,,
520,4.184698859,93,77.96875,1.29093165,,,
521,6.569490152,87,88.4375,1.646765439,,,
522,6.730030207,94,83.1875,1.095289617,,,
523,7.046818043,84,93.53125,1.35503554,,,
524,6.259975884,78,89.5,0.883041525,,,
525,6.506839989,86,80.875,3.034703619,,,
526,5.979925627,85,86.28125,1.33430426,,,
527,6.227129605,90,82.40625,1.23038362,,,
528,5.528884986,82,152.28125,10.766855,,,
529,5.69281458,85,81.21875,1.000337754,,,
530,6.602012122,80,85.5,1.278129007,,,
531,6.336807481,77,88.78125,1.402497279,,,
532,6.446386224,81,83.03125,0.859748972,,,
533,7.035060277,82,84.65625,0.99665718,,,
534,5.557497188,85,86.59375,0.482328792,,,
535,6.473605115,86,91.5625,5.761157063,,,
536,4.820561335,71,86.28125,3.589946583,,,
537,6.122144867,82,76.625,1.163301989,,,
538,6.595495385,79,89.5,1.564463299,,,
539,7.161827782,90,82.9375,1.048052565,,,
540,6.358670678,80,88.5625,3.877809503,,,
541,6.2884256,78,84.875,4.092356415,,,
542,3.79316712,93,82.4375,0.690016929,,,
543,6.23421482,83,101.78125,7.28707687,,,
544,6.642306589,90,78.78125,1.152222564,,,
545,5.928429307,81,85.5,0.862499168,,,
546,9.782302322,132,90.40625,0.896004292,,,
547,6.270795098,90,91.21875,0.824162728,,,
548,5.43124444,76,159.34375,6.860451119,,,
549,8.190905911,87,83.0625,0.742173062,,,
550,6.6825426,88,167.09375,9.523102222,,,
551,6.200004542,83,86.09375,1.922349022,,,
552,3.582542809,75,84.1875,1.626118976,,,
553,7.180980377,86,84.53125,1.183152565,,,
554,6.259009998,84,86.4375,1.184658691,,,
555,6.484592365,83,89.34375,1.542481806,,,
556,6.640932644,89,84.03125,0.743904261,,,
557,7.24014748,89,86.5625,0.657336552,,,
558,7.906954439,86,91.65625,0.773901918,,,
559,6.585176056,83,91.8125,3.510966402,,,
560,7.944449425,90,91.90625,3.859810176,,,
561,6.554576654,86,89.65625,1.326461235,,,
562,7.501426749,91,160.90625,5.341426081,,,
563,7.656178462,91,94.0625,2.90226103,,,
564,9.676858663,109,90,1.76230156,,,
565,6.360201643,83,158.375,7.076609532,,,
566,7.380831044,91,98.90625,2.616506808,,,
567,9.453465128,96,105.34375,5.366079093,,,
568,9.508210169,124,92.59375,2.278931408,,,
569,8.979008605,93,113.15625,6.248189084,,,
570,8.874315476,93,157.1875,7.828195292,,,
571,4.154825375,86,97.65625,2.978636747,,,
572,13.87891104,115,101.96875,2.641161264,,,
573,5.642839232,89,181.4375,11.53682713,,,
574,10.82525455,126,97.53125,6.034356303,,,
575,5.15763429,83,116.25,4.846411529,,,
576,9.406158485,105,104.15625,3.228889215,,,
577,13.09518821,116,109.5625,3.856061362,,,
578,16.75841452,121,99.6875,3.719908361,,,
579,8.021731109,82,104.9375,4.23970294,,,
580,14.17345722,104,102,5.169813977,,,
581,8.988913637,87,98.5,3.820000663,,,
582,6.277569631,84,94.34375,5.739489464,,,
583,15.16826383,109,104.5,4.186449318,,,
584,12.70923226,122,100.03125,4.229565251,,,
585,4.595512723,80,170.96875,25.69916179,,,
586,8.574848989,112,106.3125,3.275138251,,,
