Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std,,,
236,255.4057576,1578,1464.09375,58.85340969,,,
237,238.4823437,1600,1531.75,26.17947169,,,
238,242.5218236,1600,1544.15625,5.540333677,,,
239,255.5173119,1541,1483.78125,19.01797037,,,
240,261.2334946,1500,1505.65625,39.72284882,,,
241,262.8844024,1460,1521.5625,26.59194068,,,
242,257.6991629,1538,1528.96875,39.84489388,,,
243,249.4960324,1600,1525.25,37.71801958,,,
244,261.8515085,1477,1559.9375,16.73746272,,,
245,258.9200287,1504,1491.96875,7.670672391,,,
246,265.9852601,1457,1513.96875,18.14470805,,,
247,267.072609,1431,1519.9375,7.500371127,,,
248,266.3337464,1419,1413.375,65.36491565,,,
249,258.6291479,1495,1478.9375,17.00934013,,,
250,115.5526007,1600,1391.9375,52.96712349,,,
251,260.1521127,1444,1453.40625,3.402038054,,,
252,259.8010698,1458,1283.3125,89.2945387,,,
253,265.9134819,1392,1431.34375,5.161444774,,,
254,264.5997621,1426,1342.09375,66.00032587,,,
255,267.48788,1406,1404.6875,28.04732464,,,
256,263.8754731,1430,1425.03125,12.71785288,,,
257,259.0339073,1505,1448.9375,12.22672227,,,
258,252.8238796,1561,1494.65625,23.91165916,,,
259,255.7631518,1553,1517.8125,9.506443588,,,
260,255.1317979,1543,1468.96875,19.60357139,,,
261,260.8276149,1467,1469.40625,27.92063509,,,
262,255.6820649,1589,1491.125,11.19609792,,,
263,259.194654,1513,1473.9375,3.278354752,,,
264,253.2396327,1589,1468.6875,46.05277925,,,
265,265.0247481,1409,1504.90625,30.01158431,,,
266,262.123748,1431,1419.46875,54.14631398,,,
267,256.2350628,1519,1475.5625,38.04874387,,,
268,259.0699545,1471,1494.1875,7.769643205,,,
269,253.5990678,1566,1521.5625,15.35023596,,,
270,256.5798336,1521,1466.78125,80.85120728,,,
271,261.9155153,1458,1483.875,62.18798227,,,
272,255.3164934,1529,1535.0625,14.59533533,,,
273,254.6503414,1567,1487.59375,51.98697695,,,
274,254.1275659,1562,1550.40625,11.47381109,,,
275,258.1434273,1506,1527.8125,14.23902957,,,
276,252.7606989,1570,1517.1875,6.092932943,,,
277,260.5200109,1481,1518.1875,18.72061729,,,
278,261.8583157,1453,1552.4375,44.75034377,,,
279,251.062923,1548,1548.5625,13.86693246,,,
280,256.8771647,1493,1528.25,6.514111715,,,
281,256.9677816,1513,1469.40625,48.96306806,,,
282,264.1657452,1378,1501,7.428292263,,,
283,260.814514,1439,1491.125,46.45856683,,,
284,260.6495734,1461,1509.40625,6.74201289,,,
285,260.4754147,1435,1514.21875,6.1643114,,,
286,255.5401605,1517,1532.125,8.161401042,,,
287,259.1916233,1454,1491.0625,4.309992039,,,
288,266.4396078,1377,1476.5,5.073522755,,,
289,251.0898354,1543,1480.90625,3.239644025,,,
290,258.4257637,1458,1465.25,10.11671206,,,
291,255.3720863,1495,1489.1875,21.33087047,,,
292,264.1197762,1402,1472.71875,48.85566066,,,
293,254.6529341,1531,1474.21875,47.41993188,,,
294,254.1051103,1540,1543.65625,23.14294558,,,
295,248.3465463,1600,1565.6875,7.897894549,,,
296,207.0939706,1600,1536.65625,37.57620802,,,
297,258.3213815,1483,1527.5625,35.42348593,,,
298,221.0513694,1600,1535.8125,17.14024978,,,
299,249.9376685,1570,1563.65625,12.20014904,,,
300,257.0276497,1469,1510.96875,64.68053127,,,
301,251.5408118,1561,1524.46875,6.881064396,,,
302,242.0531395,1600,1491.53125,44.63869147,,,
303,236.8388621,1600,1453.8125,41.80399624,,,
304,257.9010088,1418,1576.5625,33.60296797,,,
305,244.3506126,1581,1495.3125,35.25510576,,,
306,245.3713486,1588,1563.21875,10.42134207,,,
307,230.6452676,1600,1510.6875,50.67858557,,,
308,245.9961114,1567,1532.4375,43.79262453,,,
309,246.3563345,1562,1567.9375,11.60845237,,,
310,250.1825165,1503,1541.40625,17.17484345,,,
311,254.3493316,1471,1543.5625,30.98099592,,,
312,250.6210286,1537,1551,6.988203304,,,
313,250.8784655,1504,1562.3125,11.06627738,,,
314,251.0710731,1482,1476.5625,46.29386053,,,
315,256.393394,1468,1510.71875,24.36906032,,,
316,251.1737415,1502,1512.53125,9.387907555,,,
317,255.7491043,1439,1494.46875,5.178809503,,,
318,252.8378048,1445,1505.3125,4.254817249,,,
319,257.6271198,1433,1531.21875,4.374132511,,,
320,252.3736789,1454,1500.78125,4.888840721,,,
321,245.8544394,1495,1496.9375,50.95413016,,,
322,252.2119474,1448,1497.09375,11.02566432,,,
323,247.4747606,1518,1519.21875,5.020725998,,,
324,251.8273303,1473,1504.4375,5.55467975,,,
325,123.2857868,1600,1464.6875,55.12467833,,,
326,254.612847,1451,1463.03125,54.56718183,,,
327,257.0505049,1419,1473.40625,16.77908373,,,
328,253.8683206,1446,1510.90625,64.16073811,,,
329,248.4817771,1498,1462.625,43.88801616,,,
330,249.0793844,1463,1498.6875,38.48135578,,,
331,254.2074397,1446,1503.90625,3.901459168,,,
332,251.5308661,1511,1507.34375,37.42985044,,,
333,257.7209949,1421,1496.25,5.00698655,,,
334,256.0398774,1440,1483.59375,4.248524563,,,
335,245.3993596,1590,1498.1875,6.654863261,,,
336,254.6448569,1490,1458.71875,3.566003556,,,
337,255.8642106,1468,1454.4375,37.06185149,,,
338,263.0203148,1440,1479.75,4.023481907,,,
339,258.1430903,1502,1483.96875,5.985706751,,,
340,263.4334402,1409,1478.84375,3.295570353,,,
341,256.4168206,1475,1457.65625,42.56129704,,,
342,254.5382179,1547,1514.4375,7.593669566,,,
343,258.2503314,1476,1506,2.871779257,,,
344,256.8034371,1475,1504.46875,6.039876911,,,
345,259.8436463,1421,1472.9375,3.556006802,,,
346,257.8619612,1448,1398.40625,54.54981157,,,
347,261.7826959,1397,1476.34375,39.35421273,,,
348,259.7758582,1444,1493.15625,3.947752605,,,
349,254.5529119,1533,1526.90625,10.79608208,,,
350,262.8292591,1432,1526,6.614000208,,,
351,228.6612984,1600,1541.84375,36.74444202,,,
352,225.569583,1600,1553.65625,20.50973444,,,
353,256.4746446,1440,1563.34375,8.368402262,,,
354,256.4464072,1452,1536.25,7.738443128,,,
355,246.9299579,1555,1463.28125,52.24414124,,,
356,257.6754727,1457,1494.40625,3.381409315,,,
357,252.4748137,1502,1513.875,10.35518071,,,
358,248.4850955,1520,1514.28125,6.795496382,,,
359,257.2229753,1434,1512.375,4.817737828,,,
360,253.5156511,1472,1483.46875,4.577997719,,,
361,261.4148788,1445,1482.21875,3.248877174,,,
362,257.4308613,1455,1502.8125,11.78433352,,,
363,258.1690865,1475,1485.34375,3.573738583,,,
364,262.8558111,1432,1500.96875,26.94644971,,,
365,256.059844,1494,1486.28125,8.81391467,,,
366,257.9661921,1482,1485.6875,6.269198309,,,
367,252.2080119,1488,1459.21875,42.34816798,,,
368,255.4411532,1477,1515.8125,3.505920102,,,
369,263.0481332,1397,1529,30.50891888,,,
370,251.2388707,1511,1520.09375,7.934038905,,,
371,245.0183668,1565,1511.84375,5.797394693,,,
372,256.8741246,1436,1494.40625,7.727331353,,,
373,256.7749535,1471,1481.40625,4.319859381,,,
374,254.672136,1454,1499.375,10.65486317,,,
375,257.0443432,1469,1467.65625,3.433456158,,,
376,260.3124129,1451,1450.46875,3.53237584,,,
377,251.0590712,1510,1446.46875,3.763197352,,,
378,262.4428194,1378,1433.5625,2.696928625,,,
379,260.3023197,1384,1433.25,3.46570032,,,
380,259.1358602,1430,1411.6875,3.771467388,,,
381,254.6528614,1485,1411.71875,17.49589163,,,
382,260.9380616,1403,1419.09375,3.511014401,,,
383,256.0410136,1434,1472.25,4.682572834,,,
384,256.8759996,1421,1408.25,13.16004113,,,
385,264.0153378,1362,1441.875,4.313041915,,,
386,259.4414512,1397,1404.15625,3.732712361,,,
387,263.0360147,1376,1316.6875,47.84908502,,,
388,255.9219617,1429,1429.71875,4.620894388,,,
389,254.4116146,1478,1387.84375,32.14496305,,,
390,264.8304333,1372,1440.4375,5.379865625,,,
391,251.7087681,1516,1426.75,3.915122766,,,
392,263.4671761,1393,1405.15625,4.326540285,,,
393,254.6708887,1468,1412.9375,3.341531572,,,
394,260.1655901,1396,1457,20.09855798,,,
395,264.6934002,1355,1432.53125,4.727098464,,,
396,266.3020325,1377,1376.40625,10.60225642,,,
397,266.1912075,1380,1401.28125,6.00508634,,,
398,264.9262972,1385,1398.15625,4.047213238,,,
399,262.1876751,1375,1370.46875,3.472215782,,,
400,263.0395229,1405,1398.125,4.154405419,,,
401,266.1124725,1378,1419.3125,4.207243717,,,
402,261.7521272,1451,1342.0625,40.48635421,,,
403,257.4575795,1468,1429.1875,14.09045654,,,
404,261.7259989,1380,1468.28125,7.3190317,,,
405,264.9068348,1373,1399.40625,16.55763077,,,
406,264.0042429,1380,1327.4375,58.93415686,,,
407,266.6316142,1362,1451,4.470110982,,,
408,264.2511264,1386,1428.21875,15.79341658,,,
409,264.0786192,1375,1407.4375,3.605484403,,,
410,265.4218197,1362,1362.375,28.82748546,,,
411,261.4491143,1430,1406.0625,4.169940133,,,
412,262.0526148,1389,1412.96875,3.833107727,,,
413,259.3442029,1411,1421.96875,4.150634864,,,
414,257.6984101,1418,1397,7.652953821,,,
415,268.0475364,1331,1401.8125,5.491571059,,,
416,245.8803114,1559,1366.53125,33.31501925,,,
417,265.2301853,1393,1421.59375,3.648429411,,,
418,263.18341,1369,1357.34375,50.36070537,,,
419,263.3964596,1374,1410.875,3.577666248,,,
420,263.5634362,1382,1340.84375,45.87822465,,,
421,267.4116678,1334,1404.9375,4.755058392,,,
422,263.7917473,1339,1356.5,41.74984712,,,
423,260.9949314,1446,1408.09375,4.85484663,,,
424,264.3289639,1378,1384.90625,49.40741421,,,
425,265.5834425,1422,1461.1875,2.599414552,,,
426,264.1734129,1393,1452.53125,3.519246035,,,
427,253.6224955,1477,1454.84375,10.12694833,,,
428,267.3272971,1330,1444.03125,3.232353707,,,
429,263.9635611,1411,1397.875,23.93081733,,,
430,258.3861703,1488,1436.625,3.919787613,,,
431,262.3639935,1410,1459.59375,4.245964848,,,
432,260.0149844,1414,1440.65625,38.83165457,,,
433,251.7412348,1480,1469.46875,55.6701883,,,
434,253.2160182,1530,1509.875,33.21820606,,,
435,254.5461708,1507,1539.46875,8.829976239,,,
436,259.3569012,1412,1473.25,3.290465225,,,
437,258.1459182,1445,1449,3.823627579,,,
438,265.6780541,1338,1439.65625,4.51020089,,,
439,261.3112273,1347,1380.625,7.654121696,,,
440,260.6034977,1411,1415.3125,3.752321853,,,
441,259.7555604,1436,1370.28125,47.64407802,,,
442,260.0328944,1377,1438.90625,3.993832506,,,
443,22.33463017,1600,1398.71875,3.615436731,,,
444,256.0246738,1446,1404.1875,32.85271601,,,
445,256.6228139,1417,1388.40625,9.034597099,,,
446,265.5582694,1360,1395.1875,4.432342689,,,
447,263.2591817,1312,1411.59375,4.856132818,,,
448,249.2492868,1469,1382.5,32.72830081,,,
449,114.5953238,1600,1406.46875,5.254616165,,,
450,259.5977804,1375,1388.4375,13.02593337,,,
451,261.4739772,1358,1399.03125,5.053186174,,,
452,263.8492134,1373,1397.75,3.789739225,,,
453,263.6338245,1391,1378.375,6.014710119,,,
454,261.4348982,1380,1396.46875,11.89547986,,,
455,262.8927788,1352,1403.1875,3.748493107,,,
456,266.4904987,1314,1359.21875,3.391815715,,,
457,263.9236144,1319,1302.5,50.60130249,,,
458,266.6188897,1309,1357.46875,4.40065862,,,
459,263.3089445,1377,1269.125,75.09151342,,,
460,269.8248128,1300,1382.5625,4.231874925,,,
461,259.6715535,1468,1318.1875,64.3448467,,,
462,264.9757328,1392,1363.71875,3.698827539,,,
463,261.8256605,1398,1384.625,17.21061,,,
464,266.2187404,1367,1399,4.608415543,,,
465,265.4067122,1353,1356.625,3.54483588,,,
466,261.010781,1404,1259.21875,64.51630087,,,
467,260.0019066,1420,1329.53125,25.96140841,,,
468,260.4440793,1399,1412.96875,43.7814877,,,
469,255.7736695,1455,1479,11.64993556,,,
470,261.5063139,1405,1397.09375,6.060940389,,,
471,258.1781219,1416,1411.46875,5.894862555,,,
472,263.8195971,1311,1398.125,9.923732557,,,
473,264.498216,1357,1333.09375,13.94258081,,,
474,268.2859557,1280,1385.46875,24.31526147,,,
475,264.6166821,1357,1378.09375,4.731959644,,,
476,262.1771157,1401,1376.8125,40.10965471,,,
477,266.8021864,1370,1413,14.72822883,,,
478,263.6485168,1408,1460.71875,62.84813998,,,
479,271.0881794,1301,1493.875,5.098785303,,,
480,269.5981588,1324,1407.15625,46.49506535,,,
481,264.5367964,1368,1395.4375,49.3905652,,,
482,263.1064077,1367,1401.34375,45.77069944,,,
483,259.365383,1425,1408.8125,4.941907816,,,
484,269.8458854,1277,1405.15625,4.580851876,,,
485,263.8747601,1395,1396.28125,69.67484345,,,
486,257.3122671,1441,1405.59375,9.423274479,,,
487,261.5857612,1395,1413.71875,4.011015887,,,
488,220.6923947,1600,1453.625,63.46510909,,,
489,271.2347623,1275,1451.9375,8.29393392,,,
490,266.2436308,1317,1370.09375,5.142804799,,,
491,259.1988384,1393,1347.1875,51.27846815,,,
492,261.5206231,1344,1351.65625,6.626326768,,,
493,254.9978451,1439,1332.21875,3.851104709,,,
494,270.1125064,1237,1364.03125,5.214271793,,,
495,257.1303959,1405,1303.09375,43.57599697,,,
496,253.5630501,1435,1386.59375,4.127208009,,,
497,263.3762181,1320,1385.375,26.04656697,,,
498,255.1231762,1453,1363.5,14.43723282,,,
499,253.7805797,1457,1376.65625,23.89479081,,,
500,260.0590848,1360,1398.9375,5.925908813,,,
501,259.4534851,1348,1362.4375,3.280586775,,,
502,265.0938163,1287,1328.40625,5.180709685,,,
503,261.6186935,1320,1303.6875,3.557876293,,,
504,262.606322,1310,1327.1875,4.005397522,,,
505,264.061563,1320,1320.15625,4.346538715,,,
506,261.3797173,1293,1295.625,3.381242486,,,
507,260.193522,1336,1265,50.69037502,,,
508,270.2932815,1239,1296.90625,2.641204857,,,
509,265.6693607,1295,1237.375,44.6522713,,,
510,266.8206042,1282,1310.375,3.434187729,,,
511,271.7095247,1243,1319.71875,3.50287934,,,
512,265.665539,1352,1324.09375,5.10199416,,,
513,272.5313635,1245,1324.875,5.596829128,,,
514,270.0989872,1267,1325.40625,3.92021025,,,
515,264.0844863,1321,1313.71875,25.72369263,,,
516,272.7069026,1248,1318.03125,32.09594546,,,
517,265.2918299,1314,1302.40625,2.944580078,,,
518,263.5896049,1343,1327.59375,20.7109648,,,
519,258.8678431,1357,1333.34375,5.172065632,,,
520,277.4564011,1174,1316.59375,3.874770666,,,
521,268.3906427,1234,1268.46875,4.565105698,,,
522,271.3121749,1244,1209.65625,61.19836844,,,
523,264.1793773,1315,1291.6875,16.31996619,,,
524,266.7792867,1252,1314.1875,4.828500273,,,
525,266.6262927,1225,1297.75,3.947577836,,,
526,269.1506406,1279,1255.65625,47.34025617,,,
527,263.8580637,1340,1319.28125,45.99980553,,,
528,262.1726588,1364,1261.03125,45.24638213,,,
529,266.8252471,1266,1372.15625,6.351889859,,,
530,268.2640323,1296,1300.59375,4.195492479,,,
531,256.2663733,1409,1277.71875,4.616553289,,,
532,269.4326464,1209,1284.84375,3.811604837,,,
533,262.3102882,1334,1159.25,82.25839156,,,
534,200.2249781,1600,1278.59375,3.783475878,,,
535,265.9062851,1296,1257.625,65.70357992,,,
536,264.3671079,1294,1305.0625,50.52974699,,,
537,247.0952391,1551,1346.53125,4.301467491,,,
538,267.8441732,1270,1325,4.130202578,,,
539,261.6197801,1334,1259.46875,77.52438818,,,
540,261.3498506,1360,1395,10.63609008,,,
541,260.6859454,1353,1340.59375,10.93862205,,,
542,261.6084059,1313,1375.53125,45.85241908,,,
543,263.5182647,1297,1374.1875,31.02641183,,,
544,259.3612206,1334,1385.875,4.585094916,,,
545,264.2345249,1279,1356.90625,3.551622108,,,
546,258.4517233,1369,1366.1875,48.97740035,,,
547,262.1957929,1330,1372.65625,4.766532799,,,
548,256.7328137,1377,1363.6875,4.366280394,,,
549,261.023339,1344,1402.34375,5.246571118,,,
550,256.9022149,1346,1385.6875,3.593666523,,,
551,262.5163053,1302,1389.0625,4.054039442,,,
552,262.0388794,1288,1373.9375,6.140290541,,,
553,256.2853112,1383,1317.5,4.620193046,,,
