Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std
658,174.8158192,1600,1417.25,44.24635218
659,116.3613481,1269,947.65625,64.87796343
660,151.0933115,1509,1081.9375,54.06781307
661,32.37218363,247,786.8125,57.8655914
662,38.94293159,461,785.21875,55.58781028
663,185.4907161,1600,958.65625,67.8946501
664,20.73061427,284,754.375,48.00363986
665,158.1526095,1600,847.8125,56.20640975
666,32.33364481,752,778.34375,51.52548933
667,48.68255525,718,1138.8125,44.54770196
668,141.2902713,1600,1154.46875,47.52854061
669,167.4973263,1600,947.84375,49.5192813
670,24.55952489,290,1161.09375,49.31105081
671,35.90882401,385,1275.65625,45.6891043
672,75.74122809,784,1218.1875,58.2955588
673,157.6788917,1600,1437.375,40.72446851
674,162.5866845,1600,1328.28125,53.23236298
675,211.8808825,1600,1271.84375,47.86030175
676,207.3914455,1600,1030.625,61.70227281
677,150.8064188,1600,1300.46875,52.69095312
678,199.4576804,1600,1203.03125,66.27887729
679,179.5547395,1600,1319.28125,60.78600636
680,199.7712703,1600,1313.59375,55.96875247
681,40.96910692,358,1263.90625,68.46659476
682,74.28432475,786,1300.03125,65.60631322
683,163.3613614,1600,1452.9375,42.74077481
684,89.99326031,579,1592.59375,20.88704779
685,197.3639396,1600,1019.28125,65.90169285
686,54.71787672,395,1226.8125,67.38418261
687,163.272455,1600,1261.59375,59.45271374
688,184.030088,1600,1495.03125,44.60818165
689,122.3518881,1004,1351.15625,50.84772332
690,213.7975352,1584,1074.78125,63.12531429
691,72.15555006,528,1266.34375,68.99372042
692,90.00370784,580,858.5,65.07103356
693,163.0721994,1308,918.84375,71.41661083
694,106.3138806,872,1202.21875,70.06984064
695,109.4294002,1192,1303,59.98645564
696,201.3460011,1600,1330.71875,48.81166362
697,197.876065,1600,1321.1875,63.48482569
698,205.6647963,1600,1164.28125,73.78495917
699,182.5035595,1600,1203.90625,65.34938207
700,183.0457288,1600,1477.375,36.77921104
701,193.5459305,1600,1486,36.60969219
702,186.7789242,1600,1474.96875,43.20552493
703,167.8008149,1600,1341.96875,52.84384765
704,138.0350377,1237,1410.0625,53.80721681
705,199.7311724,1600,1430.25,51.40520816
706,207.7144999,1600,1392.59375,50.48110637
707,88.48787845,778,1363.4375,56.03484575
708,168.1338618,1600,1459.65625,49.54112058
709,185.1779451,1600,1517.90625,31.60628724
710,165.3167296,1600,1216,61.4013893
711,177.4849611,1544,1329.5625,54.01406854
712,209.811029,1593,1289.0625,59.07884196
713,212.3418316,1587,1434.59375,41.41719498
714,189.4661687,1600,1219.25,69.24611418
715,175.0676289,1600,1346.5,59.58348272
716,6.748274926,171,1459.25,41.08290313
717,94.81322501,781,1392.34375,55.80243218
718,217.8052452,1523,1351.8125,60.93440921
719,219.6325752,1504,995.6875,71.43192638
720,143.7168526,1600,910.84375,78.63152065
721,188.2012176,1600,1361.40625,58.35545756
722,87.51383882,619,1494.25,34.32562892
723,176.1009543,1600,1168.84375,68.87069811
724,197.3240891,1600,1456.09375,43.8742053
725,205.6865394,1600,1469.3125,36.04223367
726,178.0842916,1600,1454.6875,48.81725011
727,6.008759084,126,1396.1875,51.94622177
728,197.8391438,1600,1361.53125,57.55529671
729,183.1746579,1600,1353.8125,50.1905917
730,185.2296125,1600,1479.03125,46.19515439
731,203.0969571,1600,1502.3125,37.2888011
732,6.32476026,127,1431.15625,48.47903762
733,177.5743265,1600,1340.21875,60.60317899
734,187.5479644,1600,1384.09375,58.79249449
735,166.0802363,1600,1453.46875,40.28663027
736,11.49119179,170,1446.5,43.71653039
737,20.85641339,236,1353.5625,54.87286988
738,211.2191692,1583,1133.46875,67.74477517
739,168.9089421,1269,1305.6875,56.13236135
740,133.3905014,1065,1326.5625,59.4487479
741,215.3822032,1519,1135.0625,69.95388395
742,217.7803483,1508,1368.25,57.66003522
743,75.44537365,695,1214.15625,63.88464612
744,191.3813397,1600,1377.09375,55.28076648
745,-4.379263317,118,1293.90625,59.04079697
746,180.5425588,1600,1300.59375,54.27881269
747,186.4332524,1600,1288.53125,60.85616823
748,197.0163362,1600,1334.25,49.61710962
749,101.5458526,1013,1171.65625,59.59055231
750,193.5930512,1600,1252.21875,62.73664374
751,182.9699241,1600,1319.53125,61.82432554
752,27.70015191,329,1194.5625,71.61510297
753,191.1148004,1600,1082.34375,69.8216707
754,196.9424166,1583,1477.5625,41.38561959
755,163.3377356,1557,1054.5,65.62769153
756,172.8330135,1600,1218,67.88859342
757,181.6295286,1600,1323.5,53.76051218
758,174.4702974,1600,1406.46875,46.77544992
759,182.4473232,1600,1440.46875,41.01554431
760,198.0347385,1600,1235.8125,62.88962431
761,84.73625575,732,1010.53125,73.50277017
762,191.5991688,1600,1025.53125,69.05532188
763,172.119967,1600,1120.71875,73.34294938
764,192.6139528,1600,1338.46875,48.21233654
765,170.0524992,1600,1123.53125,66.7628834
766,178.1859045,1600,1216.0625,64.23054254
767,95.21503697,891,1116.53125,68.10465214
768,189.2684973,1600,1139.46875,59.76677644
769,174.8547283,1600,1109.40625,67.0664835
770,180.3691784,1600,1286.0625,54.90224818
771,188.2108631,1600,1420.5625,49.36204208
772,90.10770027,787,1313.28125,52.36908752
773,151.9563882,1317,1423.28125,49.14901007
774,198.416932,1600,1463.375,40.64788072
775,147.466308,1600,1519.09375,29.48857566
776,197.0175999,1600,1400.46875,43.98974026
777,193.5539262,1600,1416.28125,45.92839489
778,173.0602435,1600,1505.71875,30.9174792
779,193.0083645,1600,1412.9375,47.61626747
780,33.09111432,572,1460.9375,48.76324667
781,121.0105705,1183,1503.6875,38.89845172
782,197.1890656,1600,1421.40625,52.68810674
783,177.6899904,1600,1424.71875,47.1388064
784,168.2977127,1600,1477.75,38.40036284
785,195.0807233,1600,1495.4375,38.91618117
786,189.3321209,1600,1535.5625,37.01208448
787,186.8328208,1600,1340.75,58.86859313
788,186.4089,1600,1449.5625,41.42228701
789,93.72767645,771,1569.0625,20.50883651
790,141.3459789,1038,1432.65625,44.12977856
791,179.1632277,1411,1375.4375,54.18804906
792,201.0067356,1600,1458,44.63839441
793,133.333878,1063,1405.71875,50.87597105
794,189.8604751,1600,1422.09375,52.92872268
795,110.325325,878,1331.34375,63.27074557
796,211.0289344,1554,1490.65625,32.94396211
797,216.1482699,1509,1470.1875,40.90001599
798,194.9488331,1600,1368.4375,56.63468401
799,210.2364569,1569,1237.46875,64.73501708
800,207.1512505,1600,1334,51.21392538
801,202.951653,1600,1322.5625,62.5937665
802,208.6194686,1586,1410.125,44.90612885
803,209.6285633,1591,1290.875,61.79553768
804,129.0275452,1254,1466.53125,40.5825153
805,206.8910101,1600,1368.90625,48.27920552
806,202.5297444,1600,1424.28125,55.16902126
807,213.5430003,1540,1493.46875,35.98768299
808,29.77956167,256,1428.9375,49.42256942
809,186.8926477,1600,1397.625,53.68393644
810,208.0993868,1568,1517.0625,31.05716423
811,212.1701594,1537,1304.3125,60.9444731
812,217.9888675,1475,1355.6875,55.47866352
813,173.0252155,1173,1168.125,68.50075882
814,205.3777395,1600,1219.09375,59.34657881
815,206.4178246,1600,1304.53125,62.6880882
816,206.2867577,1583,1289.46875,65.37564972
817,149.3535229,1143,1312.25,54.91303531
818,209.0344427,1562,1435.59375,46.02015299
819,203.3909164,1600,1385.25,50.00982344
820,32.1259655,536,1428.71875,46.97727327
821,185.2799639,1550,1271.4375,65.19760165
822,203.2462105,1598,1407.90625,49.50858827
823,36.918815,548,1336.375,60.58933308
824,206.2711752,1585,1453.0625,41.96903756
825,207.022369,1586,1378.96875,51.89624803
826,135.7814759,1114,1241.6875,58.01975132
827,111.0609534,920,1297.71875,57.24834498
828,216.9197783,1480,1226.4375,61.28860393
829,25.92027985,217,1119.40625,64.23961239
830,220.5353254,1438,960.15625,67.76799986
831,214.7766571,1495,1035.15625,71.7475921
832,92.36828236,672,1082.5,67.06415101
833,212.7267379,1517,1216.28125,66.58594797
834,183.397379,1263,1252.46875,59.8372116
835,207.8103677,1556,1183.4375,57.38431723
836,93.67865634,612,1191.875,63.90666067
837,208.2469867,1557,1051.09375,70.6835415
838,39.45547235,326,1369.3125,40.46410396
839,144.1964783,1334,1134.5,69.97635149
840,158.6109244,1126,1025.3125,77.18547355
841,178.1497086,1600,1072.78125,63.09909499
842,176.7093685,1600,1310.625,55.44109842
843,149.7447286,1600,1458.6875,41.43799116
844,22.94200207,260,1494.6875,29.4103857
845,186.8674186,1600,1348.875,52.8555963
846,196.4399824,1600,1257.21875,64.8565903
847,125.1096093,964,1158.6875,67.35400769
848,139.8094665,1236,1212.1875,65.23523961
849,206.2273808,1580,1199.15625,59.31794305
850,32.64123083,406,1271.71875,60.18292587
851,70.97988215,853,1318.25,60.73526884
852,118.9246082,1129,1290.15625,51.09395852
853,170.5226323,1600,1384.375,49.72025416
854,15.47151038,399,1370.46875,55.18548469
855,150.4000083,1600,1378.71875,51.3607481
856,196.6171227,1600,1252.96875,62.01758808
857,90.50001371,725,1479.25,38.3187752
858,177.0092574,1600,1061.84375,65.3640133
859,106.249926,865,1128.3125,65.82125171
860,188.5606805,1600,1235.25,61.49995267
861,53.18207821,440,1158.5,61.52663074
862,79.84345486,701,1308.71875,51.68001831
863,106.7657826,1517,1232.78125,68.89442725
864,128.7181721,1174,1399.71875,59.39023206
865,186.800971,1600,1271.125,59.19364249
866,172.4335698,1600,1365.90625,56.91149293
867,79.06773265,859,1455.96875,36.90100267
868,174.0993405,1600,1565.90625,23.14629987
869,39.67575818,677,1423.1875,53.45348145
870,175.5312091,1600,1467.9375,43.13220629
871,89.49366611,920,1472.84375,40.58767738
872,159.2324302,1600,1354.75,56.47695341
873,66.13724401,770,1355.65625,51.03806655
874,77.54982762,663,1525.9375,41.07041939
875,168.2328839,1600,1547.375,26.52920173
876,202.499955,1600,1327.3125,53.07022682
877,207.8916027,1584,1263.34375,56.23337524
878,44.58717798,458,1372.125,51.44549292
879,45.82423266,634,1243.0625,66.12485589
880,29.72218785,259,1239.34375,64.40178386
881,205.7939344,1600,1247.875,68.99085533
882,153.2377461,1267,1178.5625,69.25399502
883,99.89103998,777,1183.9375,67.25223393
884,26.59398661,281,1341.96875,53.33985556
885,212.9009953,1506,1119.375,64.34900976
886,68.15278869,623,1192.96875,70.88363252
887,197.7601935,1600,1352.5,64.67826126
888,88.09488574,764,1165.65625,60.77058179
889,205.1025706,1588,1354.5625,47.42592326
890,45.21743357,356,1271.09375,51.17903091
891,172.9391039,1600,1323.84375,62.0598998
892,127.5322139,1376,1273.9375,61.15785542
893,23.90896371,197,1314.65625,68.82412713
894,212.1653081,1516,1203.125,69.91475593
895,207.8855179,1553,1325.03125,61.89076782
896,108.0081158,907,1294.15625,61.27881554
897,189.4540585,1600,1258.625,68.58168656
898,89.55674051,650,1284.84375,66.35858373
899,177.8076858,1600,1376.46875,51.32835446
900,61.71009646,777,1322.65625,60.16535887
901,186.9688636,1600,1171.9375,69.52777246
902,177.9341009,1600,1298.5,59.9891279
903,205.5717201,1600,1439.5,53.19676742
904,135.4791746,1575,1452.71875,46.8379049
905,118.587915,1111,1377.5,56.0314181
906,162.5900621,1600,1471.4375,41.22100255
907,177.2149746,1600,1517.96875,39.39417297
908,191.0818918,1600,1504.84375,40.98164944
909,161.9158804,1600,1456.75,39.46160985
910,160.4125561,1600,1506.875,38.49593236
911,100.3660283,905,1474.3125,47.38316362
912,199.232099,1600,1465.625,44.56037705
913,158.7387831,1600,1530.25,32.78128344
914,181.6430634,1492,1414.96875,42.62665099
915,198.0052776,1600,1352.59375,53.3784201
916,168.972279,1600,1441.125,50.69048152
917,180.6398954,1600,1423.75,48.85602907
918,203.5039984,1600,1545.15625,40.92114964
919,208.0871198,1580,1372.96875,57.14433921
920,178.9913123,1437,1358.75,62.53492685
921,203.7176724,1600,1357.71875,58.26119103
922,210.1352387,1568,1376.90625,58.76283917
923,210.7272351,1574,1182.90625,70.82388286
924,206.2629234,1600,1474.15625,41.2360342
925,194.5381586,1600,1377.0625,50.78855243
926,18.78599711,189,1463,47.46375352
927,206.2656386,1599,1424.65625,47.65412636
928,185.5198095,1600,1369.125,52.9937252
929,26.60524067,230,1440.90625,47.37195409
930,216.38181,1515,1491.875,39.81090783
931,196.4260646,1600,1438.4375,47.34448872
932,94.67376229,699,1500.4375,36.32431418
933,202.3478697,1600,1326.03125,58.53407406
934,195.6750413,1600,1416.90625,53.38146971
935,211.8234035,1573,1365.96875,58.85368163
936,204.8726559,1600,1360.59375,52.86936106
937,106.3781263,879,1257.46875,66.87031466
938,71.05057485,853,1300.625,59.70419763
939,180.5453483,1600,1452.5,50.3654527
940,196.0395149,1600,1525.3125,33.58617664
941,149.1617389,1372,1427.3125,50.40191537
942,199.5691521,1600,1399.03125,52.27277026
943,206.6833653,1564,1361.875,57.25872446
944,57.51687255,467,1312.375,64.33126196
945,193.2691938,1600,1465.25,42.39366478
946,53.35194082,984,1333.5,57.22215462
947,199.2836891,1600,1121.9375,71.03403369
948,69.00014634,648,1258.28125,65.50958234
949,167.6646134,1600,1328.25,49.0651643
950,170.5005799,1600,1344.125,50.49954293
951,184.7180926,1600,1321.84375,46.2851743
952,184.3946296,1600,1475.09375,31.55968317
953,180.2228256,1600,1537.8125,24.38714062
954,171.7853602,1600,1534.875,31.53688212
955,171.9345072,1600,1490.84375,41.01575791
956,44.21049461,520,1578.0625,12.88665055
957,174.9804124,1600,1516.40625,28.03796615
958,101.6969153,1030,1483.4375,47.2675343
959,163.0286614,1600,1452.59375,38.71555888
960,48.79368358,588,1515.6875,31.00509665
961,183.5398043,1600,1538.71875,23.28965166
962,196.6391388,1600,1563.15625,26.39063707
963,179.981654,1600,1537.15625,24.54604738
964,203.5187611,1600,1531.25,34.53312108
965,173.4940111,1600,1587.8125,17.97007773
966,178.5821126,1395,1570.15625,25.49185234
967,43.73559642,361,1522.03125,31.59955374
968,205.3457327,1600,1554.5625,20.91165739
969,32.55156548,286,1471.5625,41.69917524
970,204.1211185,1600,1445.375,37.9773555
971,62.32059333,477,1427.375,43.47030586
972,189.858801,1600,1345.25,56.95788708
973,131.0995766,1564,1501.5625,37.37352969
974,195.6875222,1600,1542.34375,21.47702209
975,206.9755636,1600,1535.53125,29.07989468
976,174.9153815,1600,1473.0625,48.71187393
977,195.2106945,1600,1502.875,40.74061613
978,172.611598,1600,1587.4375,17.89035008
979,188.9909715,1600,1568.71875,24.40129892
980,188.3552638,1600,1517,24.45146331
981,187.3647852,1600,1500.5625,31.2781528
982,184.4318746,1600,1454.1875,46.08176151
983,184.1735851,1600,1480.71875,33.69707688
984,181.7523239,1600,1498.65625,36.31536655
985,182.5101052,1600,1422.53125,41.91030146
986,195.9605073,1600,1445.9375,44.39129898
987,204.3788756,1600,1407.84375,44.01021058
988,181.1687227,1600,1384.15625,56.71717061
989,190.5715152,1600,1388.5,49.55177001
990,203.3298723,1600,1360.46875,43.43647876
991,152.6423483,1600,1510.53125,36.33837874
992,61.50144184,484,1441.90625,50.12438759
993,209.3552806,1600,1425.59375,39.83484188
994,80.05691826,637,1417.03125,44.63100744
995,219.9246333,1488,1440.65625,42.40708746
996,220.7294796,1496,1467.375,39.24697108
997,213.9589912,1560,1530.59375,30.21048855
998,212.4231135,1581,1560.0625,24.4016725
999,201.9823203,1600,1308.75,64.35967707
1000,203.2436799,1600,1490.78125,32.60789825
1001,168.4363053,1600,1537.5625,36.48566551
1002,134.56998,1600,1447.75,44.81230434
1003,173.076171,1600,1503.6875,34.64923839
1004,190.2053252,1600,1585.875,11.53704318
1005,171.5845308,1600,1516.4375,44.14340902
1006,187.1751285,1600,1559.78125,32.07297403
1007,179.7996102,1600,1519.46875,40.79447754
1008,170.8216595,1600,1506.53125,37.83491816
1009,171.8396479,1600,1600,8.530937714
1010,187.1662997,1600,1600,9.571829586
1011,196.013309,1600,1499.96875,38.40532272
1012,189.231504,1600,1482.0625,44.11226357
1013,186.3235655,1600,1565.3125,30.58692135
1014,190.944228,1600,1472.25,44.20841429
1015,181.7084257,1600,1537.375,30.49095054
1016,190.9701429,1600,1553.8125,38.08476628
1017,170.8997214,1600,1504.875,47.08124116
1018,202.5008627,1600,1558.8125,27.73681899
1019,187.6322425,1600,1441.875,56.56928467
1020,172.1699645,1292,1482.125,39.33037819
1021,97.15694483,887,1579.71875,14.04095622
1022,185.6670897,1600,1523.96875,36.75164303
1023,200.9331828,1600,1547.65625,32.50440596
1024,124.5598288,1235,1523.90625,39.99390016
1025,94.91378693,798,1562.75,19.48986031
1026,207.410678,1600,1482.375,43.35336578
1027,194.5320762,1600,1395.1875,54.78302338
1028,215.2737293,1522,1386.15625,53.98781443
1029,203.0923243,1600,1453.59375,47.73470917
1030,110.4150499,1198,1478.4375,49.8188725
1031,162.2903209,1428,1513.78125,37.27534947
1032,206.6518483,1587,1453.3125,45.31389227
1033,193.7149762,1600,1387.46875,60.4092183
1034,209.5698786,1572,1505.0625,36.86708631
1035,194.1092098,1600,1478.25,47.05663491
1036,64.67532947,595,1567.15625,23.73133899
1037,204.5746643,1600,1551.9375,18.96395184
1038,208.5825362,1592,1358.8125,52.87807269
1039,197.2497611,1600,1345.21875,62.36005777
1040,206.513635,1600,1492.71875,44.02750802
1041,191.921718,1600,1280.6875,58.87903607
1042,142.5834372,1245,1403.0625,59.87119588
1043,207.4911888,1596,1512.4375,31.44857844
1044,55.42220726,458,1309,62.43712299
1045,192.6052222,1600,1128,68.88792331
1046,146.3388785,978,1323.53125,59.66178604
1047,193.5360856,1600,1210.4375,72.08014462
1048,221.6291778,1445,1070.21875,74.86156509
1049,217.0159932,1496,1328.5,62.35434213
1050,203.8861568,1600,1322.34375,60.18229054
1051,120.9079809,913,1381.96875,48.67963763
1052,208.0175719,1584,1286.5625,61.01486144
1053,211.3914556,1546,1353.5,55.99371445
1054,216.8690867,1480,1278.0625,56.3400353
1055,207.6092502,1590,1259.03125,62.91452735
1056,223.39007,1431,1456.46875,32.50439746
1057,207.0827956,1431,1323.1875,59.56500919
1058,225.8688071,1405,1228.84375,62.30035063
1059,185.4122832,1600,1412.9375,36.52370086
1060,211.7220096,1537,1353.1875,56.19950269
1061,209.772357,1560,1362.75,48.9991809
1062,212.8046484,1521,1573.71875,7.712770196
1063,207.3222637,1589,1430.875,50.28951384
1064,217.0258411,1487,1377.5625,43.70989483
1065,210.148991,1552,1466.96875,39.94406696
1066,215.5334213,1503,1436,44.0089972
1067,203.4515483,1600,1365.65625,54.62482036
1068,71.88340795,571,1385.46875,55.12653793
1069,199.6060394,1600,1458.71875,41.66342177
1070,187.4243735,1600,1562.65625,22.50852763
1071,209.6683639,1551,1438.03125,53.56557002
1072,206.9224432,1589,1422.75,58.66371759
1073,206.2149149,1581,1356.9375,59.59713548
1074,28.27097667,592,1398.625,54.4421444
1075,201.9432917,1600,1492.53125,46.13101218
1076,206.9283186,1591,1458.09375,50.69012431
1077,211.5046024,1557,1499.09375,37.06630774
1078,208.8283195,1565,1315.34375,64.67401505
1079,65.65768268,515,1482.34375,41.98955069
1080,208.3083122,1595,1391.3125,52.53213568
1081,211.2044605,1537,1423.71875,56.32361469
1082,213.8010901,1528,1390,42.7767544
1083,190.0619388,1600,1360.03125,58.20031066
1084,32.95647616,278,1510,30.87221702
1085,179.9296923,1600,1262.40625,68.78801002
1086,213.5759125,1540,1304,61.93087731
1087,198.9873591,1600,1346.875,56.17361167
1088,197.0941247,1600,1546.71875,28.02999116
1089,197.488686,1600,1309.71875,60.12054638
1090,203.9060916,1600,1521.09375,37.67980128
1091,198.9599309,1600,1510.8125,37.34169825
1092,206.2805131,1600,1499.40625,33.79113243
1093,188.4168323,1600,1435.90625,45.8941166
1094,32.61045959,293,1385.1875,60.52129029
1095,65.85649415,590,1263.59375,72.82555352
1096,179.1390929,1600,1488.65625,41.28322868
1097,177.4248366,1600,1505.75,37.39809688
1098,188.6739653,1600,1416.1875,57.71635104
1099,178.1168601,1478,1353.9375,59.51084413
1100,177.9943507,1600,1436.0625,50.41155426
1101,190.7521004,1600,1482.40625,34.99683436
1102,199.9902142,1600,1413.78125,54.23526796
1103,98.46789741,740,1212,64.86757372
1104,149.8793695,1235,1343.25,58.14956402
1105,202.791974,1600,1351.3125,58.8456089
1106,199.7208814,1600,1413.96875,47.05673641
1107,83.82534099,679,1345.46875,47.16065707
1108,170.5781425,1600,1428.09375,52.3698002
1109,195.6336091,1600,1308.03125,58.46337376
1110,205.9122987,1600,1514.65625,38.34733524
1111,137.4763373,1183,1449.125,54.11716851
1112,172.3901788,1600,1252.4375,67.55867164
1113,205.7656889,1600,1373.5625,45.95491624
1114,198.6035897,1600,1419.28125,52.92439238
1115,210.9501187,1552,1434.28125,45.12044345
1116,210.5647105,1561,1438.71875,55.65055594
1117,209.9459715,1564,1477.9375,40.64630063
1118,158.3430542,1255,1401.09375,45.52171599
1119,83.56856099,870,1288.1875,53.14957769
1120,214.0263975,1529,1203.4375,59.75180827
1121,166.3893353,1600,1157.1875,69.11069969
1122,155.4409013,1600,1442.1875,41.57375306
1123,193.8492328,1600,1399.5625,55.31581728
1124,103.0876723,619,1227.75,72.76413144
1125,216.9690262,1481,1356.40625,48.23684961
1126,122.7406389,1220,1359.4375,43.33645334
1127,174.0798673,1600,1221.75,65.63093005
1128,215.0415694,1513,1489,37.78193963
1129,171.5367565,1600,1390.1875,56.30449056
1130,50.63916061,397,1370.96875,61.50278839
1131,217.3160723,1490,1211.25,54.30091599
1132,172.8235236,1438,1401.34375,48.96484018
1133,204.1873732,1600,1289.09375,64.59708086
1134,179.2416095,1600,1418.71875,56.1317328
1135,190.3133253,1600,1477,44.39588264
1136,192.2341437,1600,1512.40625,43.36974202
1137,209.521758,1566,1533.125,30.96621579
1138,216.8782163,1498,1370.84375,54.0039622
1139,196.2071385,1600,1362.15625,51.66106912
1140,186.8844838,1600,1438.03125,42.9765248
1141,215.3652929,1514,1452.96875,43.46701921
1142,185.8270507,1570,1299.59375,57.12321855
1143,202.1281281,1600,1456.09375,41.68871305
1144,176.7268604,1600,1347.96875,54.29579153
1145,190.9793509,1600,1516.53125,36.62966436
1146,179.7928637,1600,1472.34375,40.79109645
1147,197.8542313,1600,1507.28125,42.90968805
1148,133.5724584,1251,1481.3125,41.6917364
1149,26.62534742,253,1485.78125,34.33280857
1150,195.2279386,1600,1310,55.17872184
1151,193.6203696,1465,1195.09375,64.60422873
1152,180.1231032,1600,1232.28125,65.14734794
1153,199.1118467,1600,1453.875,46.47630726
1154,180.3638683,1600,1343.28125,56.36545833
1155,173.4958967,1202,1349.25,55.65921375
1156,185.5575207,1600,1281.84375,60.08732588
1157,172.7775233,1600,1350.9375,52.58843613
1158,214.0935238,1523,1480.34375,35.64273482
1159,199.1132991,1600,1290.78125,61.08224644
1160,208.436969,1577,1350.78125,59.22398635
1161,214.9899314,1507,1456.46875,37.04555026
1162,125.884187,1098,1371.25,56.08183085
1163,212.0909153,1536,1374.65625,57.76751174
1164,204.9388986,1596,1336.65625,56.59670639
1165,211.9128172,1526,1373.875,60.84092339
1166,217.50127,1477,1457.65625,38.28735531
1167,204.3523438,1600,1413.375,46.78414597
1168,212.687614,1518,1510.59375,29.73291929
1169,204.2942039,1600,1394.03125,39.23273338
1170,215.771105,1494,1508.5,31.34588404
1171,218.6412117,1471,1410.5625,40.56774875
1172,212.3643509,1523,1422.03125,38.94264843
1173,93.54886346,848,1353.78125,57.72106599
1174,209.2858573,1551,1558.71875,19.29667555
1175,213.6948052,1510,1476.375,32.09321047
1176,216.0791312,1477,1434.8125,35.7044422
1177,190.6503918,1600,1468.90625,37.72383773
1178,193.6816337,1600,1557.84375,18.64607262
1179,196.0471294,1600,1430.21875,40.98399346
1180,199.9270335,1600,1524.9375,17.32609893
1181,202.6825222,1600,1328.625,47.11286076
1182,205.9327194,1575,1474.4375,37.92177942
1183,205.6963581,1574,1513.90625,31.87184553
1184,210.5085171,1529,1509.8125,25.17048031
1185,36.24532088,473,1458.125,46.82537201
1186,205.6616832,1583,1519.8125,27.8263405
1187,204.7674013,1586,1344.53125,52.46397197
1188,193.6358746,1600,1495.28125,27.76186198
1189,208.6767399,1550,1416.3125,45.88884506
1190,208.90693,1539,1407.28125,57.07820837
1191,215.4568921,1476,1427,48.55269171
1192,196.9970944,1600,1353.03125,58.14863546
1193,209.2250178,1534,1489.875,31.51850013
1194,171.591632,1350,1413.0625,50.20931272
1195,203.6321111,1592,1507.9375,32.58006425
1196,124.1097221,1091,1252.28125,69.37959241
1197,201.3955094,1600,1454.90625,58.44023666
1198,199.1527237,1600,1427.84375,51.92342374
1199,149.5611464,1281,1381.53125,49.58899906
1200,179.2647401,1600,1377.375,54.62559573
1201,52.28356586,608,1535.9375,31.49034394
1202,208.46451,1549,1370.78125,56.38789969
1203,176.4533845,1600,1380.25,56.33458313
1204,206.3424316,1571,1530.1875,23.14004127
1205,57.78605624,535,1468.9375,35.40063647
1206,207.7220572,1569,1489.8125,34.97219611
1207,200.8979321,1600,1524.75,39.27203491
1208,27.05262034,286,1464.0625,43.56359022
1209,193.5207025,1600,1356.875,61.03540607
1210,203.373728,1600,1381.46875,51.43597762
1211,101.4813613,687,1396.6875,54.24398395
1212,193.3094011,1600,1441.25,46.10569762
1213,147.0416088,1167,1420.21875,48.44198313
1214,41.67247311,411,1411.78125,53.76476867
1215,210.1921003,1533,1490.96875,29.96081146
1216,215.5593368,1490,1235.46875,69.35837552
1217,169.2953783,1214,1432.875,35.36740354
1218,57.23102216,465,1246.25,69.2354491
1219,176.471681,1600,1426.4375,47.68518022
1220,210.6673729,1528,1411.875,52.6854888
1221,208.7619311,1544,1341.78125,57.94910911
1222,207.1064943,1551,1297.90625,55.81474508
1223,201.6873161,1600,1550.90625,25.59683265
1224,199.4816809,1600,1309.40625,60.25939474
1225,87.17612921,710,1407.40625,49.01881464
1226,202.6089984,1596,1344.96875,57.34833746
1227,194.4339278,1600,1309.78125,60.02842943
1228,172.2026696,1600,1350.09375,52.07301216
1229,200.1765683,1600,1477.21875,46.51005877
1230,197.2392715,1600,1440.34375,53.77316834
1231,199.1202931,1600,1330.40625,53.73194126
1232,188.9844855,1532,1308.21875,56.03574844
1233,169.046547,1600,1420.03125,50.76943182
1234,179.4904598,1600,1304.40625,57.10379184
1235,178.1731608,1600,1280,60.0575234
1236,189.1415223,1600,1337.53125,56.48024615
1237,114.2802284,911,1211.75,66.73426627
1238,55.58393759,683,1321.28125,59.9827626
1239,93.4875999,977,1269.625,61.69006671
1240,104.5497055,839,1362.21875,46.26472613
1241,168.9018101,1600,1417.5625,52.6300865
1242,161.1331516,1600,1321.78125,55.41035132
1243,150.7026797,1297,1235.375,59.37457117
1244,192.9894218,1600,1451.875,42.09182575
1245,37.95946785,356,1345.0625,55.16140918
1246,189.334546,1600,1437.8125,41.44751322
1247,193.1550574,1445,1349.0625,55.81582105
1248,203.7002791,1585,1393.4375,50.7362861
1249,176.2295375,1600,1467.28125,41.15556353
1250,208.6873249,1543,1434.625,49.60960519
1251,197.9535431,1600,1459.90625,51.53189726
1252,195.4708877,1600,1511.53125,33.80018526
1253,70.39162651,548,1427.84375,49.28920592
1254,184.1671626,1600,1368,51.15984285
1255,90.51735793,797,1500.53125,36.83674906
1256,189.1075559,1600,1411.28125,60.76724219
1257,179.5596573,1600,1410.5625,52.07915384
1258,196.0520911,1600,1401.40625,46.35069352
1259,149.8046817,1357,1340.9375,60.10386056
1260,207.2423928,1553,1462.9375,43.94218233
1261,194.9373908,1600,1514.28125,36.72774013
1262,183.8434515,1600,1489.90625,35.92606304
1263,166.7137357,1586,1433.90625,43.76646312
1264,193.0225758,1600,1481.34375,41.76747734
1265,188.7885847,1600,1477.71875,41.33400429
1266,204.3120336,1587,1503.1875,38.15735164
1267,195.2521513,1600,1428.5625,47.98322673
1268,195.5295481,1600,1532.03125,26.92163483
