Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std
50,-17.19453259,100,510.40625,9.472591903
51,8.038167057,187,230.15625,8.11695868
52,7.029354018,124,370.03125,9.168432734
53,7.312913894,145,512.0625,10.64655961
54,8.020427561,158,420.25,8.228496155
55,-17.53651091,137,469.46875,11.79408369
56,7.368821966,123,191.09375,8.791433124
57,7.370729721,119,611.53125,10.99086252
58,7.38870778,122,283.25,10.14871698
59,7.355490422,124,421.1875,8.513376349
60,7.432441574,126,226.6875,7.7054937
61,7.294253733,118,318.53125,9.717058664
62,7.345805891,114,324.75,9.528179926
63,7.400370922,118,327.21875,9.295861347
64,7.360977484,120,609,10.21536974
65,7.371627389,121,420.875,8.749638879
66,7.519001358,161,373.15625,10.55084475
67,7.290453742,125,321.90625,7.960300852
68,7.200634776,128,320,7.876764913
69,7.287729129,123,368.53125,11.21131655
70,7.126344594,120,322.65625,8.1401235
71,7.225801809,118,368.5625,14.46836859
72,7.053624761,119,184.71875,8.366329705
73,7.252572148,112,196.5625,6.103375759
74,7.297104886,118,332.34375,11.87128045
75,7.084784382,119,235.03125,10.0579592
76,7.297297211,117,419.8125,9.923834962
77,7.288939987,128,475.625,9.547639404
78,7.540857378,143,331.71875,8.835026816
79,7.365107425,125,270.46875,8.264868406
80,7.254316206,118,375.34375,8.275668577
81,7.374474547,122,326.3125,7.127990021
82,7.059199099,115,425.3125,9.845266875
83,7.223530704,125,328.28125,8.102973667
84,7.292933733,126,237.375,9.722104936
85,7.468045429,120,187.25,10.39258693
86,7.296671344,126,280.125,6.417436456
87,7.138822849,123,228.84375,7.88702191
88,7.062826191,122,228.84375,6.62449672
89,7.451648354,140,138.3125,8.474698261
90,7.297874114,133,134,7.575500809
91,7.447265353,139,227.75,9.463358684
92,6.87266879,114,372.9375,9.099354929
93,7.182188237,122,325.15625,10.30229852
94,7.082632436,131,283.28125,10.70888384
95,7.032385233,128,382.5,8.971009044
96,7.053335489,117,94.65625,7.402236866
97,6.874136791,114,219.8125,8.201258187
98,6.75140557,110,237.96875,7.638890994
99,6.709586987,115,178.75,9.503521972
100,6.695559947,110,324.53125,7.633151312
101,6.691850794,108,281.4375,7.652829154
102,6.739036967,109,233.40625,14.16765546
103,6.498243024,111,274.90625,5.968363955
104,6.589087175,109,278.03125,8.474410535
105,6.722857193,115,277.59375,7.277328393
106,6.706401908,111,174.96875,7.81303472
107,6.884044957,120,369.25,12.09379176
108,6.590119354,113,418.25,7.965378592
109,6.685369345,116,175.5625,6.179210069
110,6.570666843,109,138.96875,8.086566938
111,6.57651957,111,134.09375,3.712507298
112,6.726790845,112,219.4375,5.689339307
113,6.630041993,111,183.5,6.761805559
114,6.465619641,112,271.0625,6.467757744
115,6.489027248,111,129.90625,5.221315129
116,6.309687845,113,173.21875,4.660243623
117,6.32358199,108,172.0625,5.596919557
118,6.32788466,112,190.78125,6.101163971
119,6.38671323,114,178.4375,10.01287914
120,6.404617252,118,319.9375,5.413940007
121,6.36464985,108,126.21875,6.960586916
122,6.315509644,112,239.25,7.187496681
123,6.194251607,109,237.75,7.995145056
124,6.06173418,115,328.15625,7.32892163
125,6.282833036,113,226.59375,7.440345955
126,-22.25395858,123,84.15625,6.901091091
127,5.582361586,141,88.8125,7.547332064
128,5.085454881,124,232.65625,7.809292069
129,6.099797665,108,235.875,10.15381478
130,5.867400256,106,132.53125,4.567190496
131,5.943104894,110,137,3.739526741
132,5.718124228,109,227.4375,8.108057189
133,5.384794371,111,135,7.166164727
134,5.869978879,108,189.34375,7.750666729
135,5.856687352,108,225.28125,6.611160976
136,5.936629929,113,274.84375,7.079144258
137,6.031780103,112,317.09375,8.756944874
138,5.718083351,113,179.3125,6.367584837
139,5.740138608,115,237.71875,18.11348742
140,5.995294969,114,230.15625,8.44990213
141,5.938096279,114,184.0625,7.446697115
142,5.707585077,117,79.96875,5.216151688
143,6.048727008,109,132.84375,7.887918468
144,5.79496807,111,133.1875,7.032420312
145,5.866241127,115,277.46875,5.246113052
146,-23.2702394,134,187.8125,6.985365104
147,-25.55060683,176,178.28125,6.259744268
148,6.055676704,114,177.34375,7.34392465
149,5.738742457,113,125.625,3.629830811
150,5.109303865,115,180.125,8.354240173
151,5.294737347,126,222.90625,8.024932038
152,4.788553623,136,178.84375,6.584479723
153,5.935464302,122,216.71875,8.249675078
154,5.974070994,126,129.09375,5.848494902
155,6.041601867,124,123.9375,6.047294745
156,5.910222214,109,169.03125,4.262813279
157,-25.52674804,176,175.8125,8.215359197
158,-25.03900807,165,181.25,5.426455913
159,4.320334789,140,177.40625,8.182506227
160,4.071719115,151,74.5,5.633637417
161,5.506484269,105,124.1875,2.80657435
162,4.585578736,125,79.40625,5.157627174
163,3.853550907,149,166.125,5.423884818
164,4.513920424,124,168.84375,5.834754892
165,4.588154464,116,129.4375,6.224377692
166,4.77438557,111,119.15625,2.484705253
167,5.622421293,106,170.9375,7.873284745
168,-18.14894851,96,126.84375,4.760884151
169,5.658070845,104,122.375,3.683012932
170,4.727944384,130,175.15625,5.895159316
171,-24.75024194,160,86.4375,7.288371303
172,5.506223484,111,177.25,5.192390834
173,6.247658943,127,83.75,5.219605525
174,5.712725865,108,93.0625,5.440215905
175,5.784193141,117,182.3125,7.978366556
176,5.965093305,119,181.625,9.092323623
177,5.723469442,106,186.15625,6.870209868
178,5.937625746,114,90.8125,6.631676483
179,5.605614762,105,135.4375,5.368900954
180,5.716956307,108,229,8.712428205
181,5.812938953,104,79.125,4.167208618
182,5.879180036,120,175.96875,5.383915835
183,5.732862166,103,225.03125,7.412713582
184,5.555613951,120,182.21875,7.482468642
185,5.504076169,106,175.84375,5.288430793
186,5.666516669,107,181.75,9.752569098
187,-23.97657713,147,173.34375,4.660652177
188,5.566147988,105,74.71875,5.983312167
189,5.585482895,111,87.46875,5.276972186
190,5.430696557,112,131.625,3.027887253
191,5.630943212,111,225.875,10.39763257
192,5.235411627,104,178.21875,3.731232675
193,4.286391884,136,142.34375,8.882686744
194,4.306998514,133,77.875,5.523051144
195,5.624684459,111,90.8125,2.18706545
196,5.692573173,109,119.8125,6.382507018
197,4.923635003,105,228.3125,5.414094063
198,4.911719701,121,80.90625,4.433126248
199,4.887148012,110,119.375,4.295532159
200,4.945169516,110,128.25,4.264388994
201,5.183434719,108,175.5,8.317127185
202,5.02266144,103,133.84375,5.195805815
203,5.35654888,102,120.5,2.770830998
204,5.165279709,104,80.8125,1.832880289
205,5.668164467,113,83.90625,4.408012123
206,5.170424831,101,126.25,3.759672647
207,5.714129238,110,83.3125,6.59608789
208,5.685397462,109,80.53125,6.735531601
209,5.150071212,120,124.125,5.897711774
210,5.089930575,109,72.3125,3.635664593
211,5.039005286,107,173.0625,6.121134865
212,5.521524929,109,125.8125,4.412063452
213,5.617950645,111,121.15625,4.01886177
214,5.648895948,111,120.71875,3.877656412
215,5.111283866,120,165.9375,5.828250095
216,5.377832771,108,173.5,7.04443085
217,5.733141352,109,127.3125,5.59590539
218,5.171606479,119,125.125,3.637224254
219,5.054395576,132,120.40625,2.412443049
220,5.641572289,110,214.25,6.008128749
221,4.941156718,130,184.53125,6.943725565
222,5.852022957,107,87.53125,6.506637031
223,5.179499272,108,181.9375,4.680352376
224,5.138842841,112,82,2.328308336
225,5.101634286,114,176.84375,4.040387376
226,5.145262498,111,82.65625,1.938944699
227,5.298271584,112,134,5.59267398
228,5.203741207,111,228.28125,8.489203455
229,5.364613687,112,139.03125,7.025062067
230,5.080392398,113,174.375,8.663367292
231,4.97197487,114,137,4.726523055
232,5.051880332,106,131.625,4.829732595
233,5.265223555,107,81.625,5.733151452
234,5.026764847,106,82.84375,3.255809339
235,5.179240046,109,74.9375,3.384934407
236,5.034082304,113,135.4375,2.238432573
237,5.011372767,113,132.5,5.704185201
238,5.013595805,107,176.96875,6.481805434
239,4.830138572,116,136.1875,7.037829827
240,4.811014023,108,78.5625,1.525761475
241,4.687667519,121,80.03125,3.083415645
242,4.652949285,122,129,7.903207837
243,5.026239614,115,83.0625,5.548304957
244,5.232026886,111,172.4375,4.914837786
245,5.026106715,104,129.96875,6.756405544
246,4.975071415,113,183.03125,7.189764231
247,4.773112486,117,77.375,4.821092626
248,4.7163872,120,134.15625,5.155286323
249,4.7661908,109,129.875,6.157226032
250,4.632739947,118,128.40625,5.318329956
251,4.673712823,118,75.71875,1.996713813
252,4.762891237,116,129.8125,4.013215745
253,4.885693533,114,132,4.404785495
254,4.762504962,115,80.21875,3.382278571
255,4.894947908,117,81.0625,2.223906892
256,4.643927733,121,71.625,4.650045511
257,4.83033651,113,167.46875,3.881171621
258,4.854680087,119,123.8125,6.037817207
259,4.786066329,115,86.90625,1.944397795
260,4.72164094,117,83.3125,6.120281593
261,4.871687276,106,179.15625,9.18261682
262,4.798461733,118,73.96875,3.86175689
263,4.727628866,119,132.75,5.900887825
264,4.687749769,115,121.90625,5.699265849
265,4.957901892,104,76.40625,1.984928374
266,4.695152216,118,76.71875,3.769642525
267,4.682964291,118,80.65625,3.721853938
268,4.644369201,121,169.09375,6.931617211
269,4.792606022,116,120.5,4.215032989
270,5.104661169,114,123.78125,2.940180486
271,4.775799138,117,82.34375,2.59513033
272,4.848414236,108,81.65625,5.371938765
273,4.994163552,105,90.1875,5.142787668
274,5.063292569,111,81.5,1.666210329
275,4.881886848,114,81.84375,2.329803876
276,5.084136865,110,168.03125,7.1545726
277,4.960540481,113,219.875,9.222707393
278,4.925551901,115,131.21875,5.355306665
279,5.102063452,103,132.3125,7.161880827
280,5.209681587,103,79.8125,1.643858023
281,5.257191322,102,132.28125,6.364511984
282,5.090709375,103,123.03125,3.953385643
283,5.253904113,103,130.03125,6.67457801
284,5.275521191,104,82.375,2.028203542
285,5.284545407,104,83.34375,2.048058625
286,5.100824206,109,172.6875,7.283929947
287,5.143848995,101,133.1875,6.211002065
288,5.124835455,101,127.21875,3.259455952
289,5.234148356,112,79.90625,1.479512829
290,5.233059557,112,181.9375,6.761691019
291,5.220296702,110,78.65625,1.674772686
292,5.252396246,101,175.1875,5.686541307
293,5.394964027,100,174.9375,4.425253654
294,5.284236544,102,86,1.760581988
295,5.221618048,114,79.6875,2.946243247
296,5.358180173,101,83,2.318771045
297,5.262180101,114,121.0625,3.164812657
298,5.152301296,101,81.125,3.632925819
299,5.14582673,106,80.90625,1.675364754
300,5.22053472,103,178.84375,6.672860994
301,5.210000257,104,82.34375,2.508262672
302,5.099196423,103,179.25,6.496099131
303,5.037370027,109,78.90625,4.680664868
304,5.378261825,109,87.1875,5.163288604
305,5.123330784,125,146.75,5.593294856
306,5.275719352,102,141.53125,4.093595775
307,5.100957997,105,133.21875,5.484111332
308,5.0159985,112,171.1875,5.792644835
309,4.996438955,111,88.75,3.904620253
310,5.080893584,102,83.3125,7.171838529
311,5.035722074,103,125.09375,4.804230651
312,4.869152271,104,126.21875,4.024474813
313,4.973744215,108,76.6875,1.710979139
314,5.004361295,107,74.96875,4.50052017
315,5.300395661,104,135.53125,6.356678639
316,5.236157809,103,85.46875,6.761035956
317,5.203818396,103,77.8125,1.868342979
318,5.215759771,104,224.40625,7.578589935
319,5.130358012,106,84.5,5.190000531
320,5.137964671,113,83.40625,6.008077676
321,5.320371815,111,136.5625,11.25497576
322,5.330849086,101,134.3125,6.094974058
323,5.346127076,100,137.15625,8.314320298
324,5.221759108,110,131.03125,3.384896705
325,5.131500396,113,82.90625,3.83720297
326,5.371604076,105,87.625,5.988740201
327,5.320981557,107,133.75,4.739859803
328,5.334074672,104,128.6875,4.518231453
329,5.405745381,104,227.34375,8.826082477
330,5.40205733,103,85.875,5.400854945
331,5.36334978,105,81.03125,2.934284993
332,5.456966281,102,225.25,7.320220802
333,5.202554922,115,82.90625,1.870406608
334,5.629050795,98,89.5625,3.136536273
335,5.494163243,94,88.625,9.109580073
336,5.304129435,90,85.375,7.348644535
337,5.415429937,95,177.4375,7.598671953
338,5.302497829,100,172.65625,6.48790834
339,5.790286319,102,237.875,5.559877875
340,5.256743535,88,130.6875,6.363666373
341,5.396953066,93,80.78125,2.238720991
342,5.438346198,96,79.46875,5.042338427
343,5.488066794,102,131.09375,3.283727405
344,5.21149327,106,84.59375,5.680628382
345,5.237859217,106,84.15625,5.118318119
346,5.094706546,91,76.21875,3.975574739
347,5.339817087,90,126.625,6.465150738
348,5.329762546,104,87.46875,4.353293159
349,5.254214431,107,88.25,6.346548615
350,5.365918214,103,81.53125,2.036040253
351,5.238463314,101,173.8125,6.146173317
352,5.248461076,91,78.9375,2.287608236
353,5.344570045,104,129.53125,3.592561954
354,5.404001167,93,79.9375,5.616990784
355,5.387012266,91,127.1875,4.753869995
356,5.309618481,93,120.65625,2.899777313
357,5.170449036,91,81.0625,3.451316362
358,5.265422234,86,76.625,1.594064892
359,5.325971316,92,227.40625,6.87262488
360,5.461349283,90,79.8125,1.663353083
361,5.496735701,90,172.0625,3.20010118
362,5.484792269,89,138.625,4.688633863
363,5.276630322,96,122.34375,5.862184527
364,5.788263229,92,79.65625,1.924291312
365,5.42412168,91,128.5625,5.354168755
366,5.228752129,91,82.90625,6.829996064
367,5.409092263,91,125.84375,4.013997055
368,5.405306393,91,73.75,2.451151545
369,5.334809686,93,74.625,2.142830068
370,5.652183447,90,128.375,6.811169569
371,5.319961444,98,84.28125,5.053616656
372,5.430718574,93,276.9375,6.970354692
373,5.38374165,98,87.9375,4.862608519
374,5.332434802,96,83.90625,2.320884664
375,5.230237886,99,82.96875,4.679683213
376,5.364961263,89,189.84375,6.016166831
377,5.37351326,101,79.3125,2.190033495
378,5.286149469,99,86.5625,4.762625485
379,5.351163828,95,177.8125,5.289768287
380,5.309468776,96,83.90625,1.596631565
381,5.46382159,89,85.78125,4.67481208
382,5.325501763,96,132.09375,3.744938701
383,5.663639778,88,89.5,4.619907547
384,5.356888092,92,86.375,3.961704719
385,5.326921001,89,81.65625,1.376003438
386,5.28746706,106,83.125,1.97697399
387,5.436370741,102,132.125,6.125372371
388,5.298921239,105,84.03125,6.0234491
389,5.839262197,103,177.40625,6.253642165
390,5.624697647,95,93.0625,4.255061616
391,5.474206265,94,89.15625,5.480186505
392,5.413900885,97,76.8125,3.68470211
393,5.301008101,113,87.6875,2.930297029
394,5.452388972,105,130.09375,6.191191089
395,5.519479282,101,127.03125,4.68140999
396,5.473280019,90,128.5,4.989131148
397,5.450997098,101,78.65625,3.274080412
398,5.489113608,98,127.84375,5.094139219
399,5.592888454,91,83.03125,1.927483244
400,5.546563039,92,82.75,1.681281572
401,5.607339424,97,86.75,1.957860784
402,5.460834158,95,128.9375,2.827823248
403,5.61067148,95,130,4.61413981
404,5.629688597,92,128.46875,5.963604985
405,5.616113899,94,88.90625,3.637724742
406,5.792925045,92,78.75,1.897512835
407,5.710272364,97,130.78125,7.850505384
408,5.681542242,94,84.5,2.671002833
409,6.03968061,97,85.46875,1.928250177
410,5.693724704,100,127.03125,2.946793007
411,5.623668517,94,79.5625,2.703953481
412,5.625901845,99,86.40625,1.778775032
413,5.886623194,105,178.3125,9.117944609
414,5.947160721,102,130.5625,6.020419824
415,5.841553874,106,82.1875,2.152805585
416,5.675621111,104,175.09375,6.276533246
417,5.683363865,115,94.0625,6.166982304
418,5.711899348,108,183.9375,4.465188365
419,5.568916457,108,86.40625,4.69000413
420,5.681759801,97,131.21875,3.444664595
421,5.780433702,93,85.59375,3.653196707
422,5.803523668,96,84.34375,3.628170548
423,5.77860671,96,90.625,1.821684215
424,5.719077971,91,90.34375,3.529059006
425,5.923538551,96,135.21875,5.080488654
426,5.656419523,95,272.5,9.482886539
427,5.659104671,96,136.46875,6.46658506
428,5.764655493,95,91.09375,6.614016165
429,5.721748058,91,178.59375,3.207579306
430,5.676930693,93,125.46875,5.605261966
431,5.821194946,101,131.0625,4.365443005
432,5.600816378,93,133.71875,2.370466398
433,5.570743889,91,180.96875,8.427580177
434,5.687988708,96,143.3125,7.711839391
435,5.443968542,88,99.96875,5.240161335
436,5.51705473,90,178.40625,10.19358575
437,5.620532317,100,133.71875,7.671237014
438,5.602611327,100,80.09375,3.348988585
439,5.856469528,109,85.46875,3.659945416
440,5.644972744,105,137.40625,6.861255212
441,5.61139518,92,83.3125,5.657841718
442,5.832896313,98,84.9375,1.951696021
443,5.733621272,103,221.8125,6.082203362
444,5.649720051,105,82.125,2.369106504
445,5.763078387,94,171.1875,5.091162389
446,5.694250678,94,85.5,7.777417986
447,5.834656398,98,82.6875,2.145485738
448,5.603648405,94,84.375,3.714296993
449,5.703333555,94,131.46875,6.017037478
450,5.785930361,94,78.6875,6.162749644
451,5.537043443,92,82.15625,1.727118553
452,5.855052417,94,136.78125,6.194487542
453,5.713770202,97,86.75,1.932087497
454,5.818198439,98,136.0625,4.133992238
455,5.672619719,96,132.75,2.98110498
456,5.770860179,101,88.5625,3.669473046
457,5.6698862,96,82.28125,6.355759794
458,5.658205728,98,82.875,1.840504346
459,5.675019823,100,82.03125,2.762809372
460,5.762168026,99,82.21875,2.387477154
461,5.713250552,99,124.28125,3.683275498
462,5.759207191,100,129.53125,5.041026763
463,5.599359223,94,84.1875,3.388396614
464,5.770836922,106,76.34375,2.08767003
465,6.035179623,95,79.0625,4.905543263
466,5.717046033,102,135.8125,4.501492877
467,4.843706648,72,139.65625,4.685462147
468,5.854984902,93,83.625,2.215005881
469,5.892233634,96,102.625,5.020778289
470,5.957620559,97,88.4375,5.076512909
471,5.038394839,72,87.6875,1.847590781
472,5.622047332,87,131.9375,4.510490829
473,5.768107341,87,141.125,6.378741811
474,5.813614721,88,92.59375,1.831506002
475,5.911671004,90,130.0625,3.275311795
476,5.151313075,73,271.71875,10.39095232
477,5.704383809,92,179.9375,4.89207243
478,5.760605059,88,175.4375,5.453371074
479,5.777027306,91,86.0625,5.589703346
480,5.63603299,91,93.34375,6.301833041
481,5.925228455,96,129.78125,6.265787429
482,5.579383108,88,224.96875,7.244971201
483,5.666450337,89,132.46875,4.46565529
484,5.677012592,89,86.8125,4.87423227
485,6.034309188,90,133.40625,5.684763855
486,5.5452754,91,127.28125,2.459718376
487,5.643353748,91,145.96875,7.371006398
488,5.76434824,93,127.8125,4.271704043
489,5.820476025,96,127.1875,4.29119354
490,5.729579468,100,87.6875,1.574697533
491,5.700032586,106,85.375,1.097298538
492,5.962150576,93,132.8125,3.494353847
493,5.871662333,86,180.40625,7.78378666
494,5.656667344,109,132.46875,3.737102172
495,5.713885778,93,81.8125,2.251868561
496,5.867744118,90,134.25,7.169334081
497,5.942984641,87,181.625,6.677414439
498,5.89747962,94,128.78125,2.554312231
499,5.96551174,87,87.5,2.126597724
500,5.801757294,92,131.375,7.690943156
501,5.697039007,115,83.21875,4.1284617
502,5.75649334,111,130.9375,7.855204623
503,5.63640984,107,87.125,4.900680331
504,5.805260232,102,83.5625,1.567042002
505,5.677127713,105,227.03125,9.814247159
506,5.746012753,103,82.0625,1.946079506
507,5.793088217,110,186.375,5.382781149
508,5.726546888,107,85.65625,1.918249109
509,5.6545196,112,90,1.919947512
510,5.850125146,105,130.34375,5.113253478
511,6.042584261,89,131.53125,7.403291852
512,5.597830422,140,83.9375,1.74354596
513,5.94110961,94,91.21875,5.187717079
514,5.615410727,108,185.5,4.940673658
515,5.858718241,93,227.09375,7.359708223
516,5.685240579,105,90.46875,4.500142728
517,5.991933342,88,82.4375,2.982339863
518,5.787052879,96,82.9375,3.316076839
519,5.73743831,108,84.8125,1.271453609
520,5.656454031,107,136.46875,3.817737377
521,5.597061578,110,91.03125,1.495960354
522,6.000967732,87,178.4375,4.499265096
523,5.856402058,103,134.625,3.746926214
524,5.679161188,99,87.03125,5.91622203
525,5.917924456,93,227.53125,7.862863223
526,5.971793407,91,129.4375,3.936149044
527,5.822742297,101,233.46875,5.210119484
528,5.787819402,93,183.34375,7.411120241
529,5.735506463,93,94.65625,6.911139682
530,5.588713828,101,133,4.047177531
531,5.564155229,96,186.125,6.62936092
532,5.642814553,95,128.71875,3.864037172
533,5.780055185,95,81.90625,2.11540725
534,5.524649556,94,135.9375,7.443622101
535,5.59039068,93,179.5625,7.787089444
536,5.559567519,93,179.71875,5.678968621
537,5.591048344,92,87.875,1.963672888
538,5.606816052,97,137.65625,4.671073149
539,5.677214526,99,134.5625,3.715270084
540,5.540078143,91,137.09375,6.233268817
541,5.713346262,94,227.5625,5.938323023
542,5.690298983,93,85.0625,1.400925364
543,5.855261687,92,87.625,3.435647693
544,5.637000809,105,130.84375,6.484272234
545,5.879346678,91,128.875,4.495111319
546,5.607909262,93,128.8125,4.895853001
547,5.811830865,106,92.71875,3.000066315
548,5.883513249,87,88.65625,1.385840795
549,5.638584266,101,133.3125,5.422671961
550,5.616945637,100,97.09375,5.423952528
551,6.056783928,113,137.375,7.508397951
552,5.579301126,95,173.1875,6.318870387
553,5.619639893,103,132.78125,2.506674065
554,6.093376448,89,128.71875,3.078802374
555,5.935640416,93,89.5,3.694856684
556,5.71880885,102,136.59375,5.935315744
557,5.512228226,86,132.78125,7.140164902
558,5.586351436,93,131.8125,5.614260017
559,5.726019775,96,126.1875,3.646874186
560,5.700400514,93,127.84375,3.674007601
561,5.710483076,102,178.5625,9.390534976
562,5.619853073,100,132.5,7.419115769
563,5.70320427,91,83.875,1.142923447
564,5.622808918,92,138.625,8.431233435
565,5.745175095,103,87.3125,2.112798313
566,5.74329009,104,86.90625,2.391140883
567,5.759403737,96,83.03125,1.757734564
568,5.46136631,86,84.21875,3.378551838
569,4.380372424,65,133.15625,6.371124753
570,5.25294604,78,133.96875,5.888027427
571,5.288787699,80,86.53125,1.24857965
572,4.598404896,67,130.625,6.68883565
573,4.372912358,68,86.75,1.408524698
574,4.651075847,69,184.625,5.993328584
575,4.609603328,66,128.4375,4.096202554
576,5.205411436,76,132.125,4.487722295
577,5.276289998,79,85.4375,1.422168031
578,4.766599505,68,129.84375,3.986890015
579,5.283008881,76,91.875,2.476600823
580,4.633835113,67,86.875,4.718761763
581,4.642366866,66,132.09375,6.229854867
582,4.619410516,68,133.46875,6.531887534
583,4.810578109,68,181.59375,6.309032198
584,4.557838514,67,86.09375,1.554050412
585,4.611200512,69,88.40625,5.928718545
586,4.647806496,70,177.78125,4.552103107
587,4.676442366,67,135.21875,4.377319051
588,4.726734076,68,134.09375,4.268548671
589,5.103495993,73,137.59375,5.993063197
590,5.126635339,80,135.46875,5.144115114
591,5.210073644,76,179.25,6.258414844
592,4.721790817,68,96.34375,5.997786462
593,4.804906894,68,133.40625,5.915934241
594,5.111852904,76,129.59375,4.878202881
595,5.140206818,78,136.8125,4.479333082
596,5.308247193,78,137.46875,5.281745735
597,4.833422108,70,134.8125,8.993176362
598,4.668332411,69,136.71875,8.418388867
599,5.195029412,82,82.28125,2.03151941
600,5.179048346,82,91.84375,6.242352389
601,5.051054048,78,134,5.044319146
602,5.092730236,79,176.1875,4.198276037
603,4.627488817,69,89.875,6.121705232
604,4.623645291,69,88.8125,4.982754342
605,5.019734537,76,90.46875,4.291052757
606,5.034534483,76,136.3125,2.677776162
607,5.231421624,83,137.5625,2.213470455
608,5.996213273,86,89,2.259175275
609,5.310464101,81,135.09375,3.774584492
610,6.009163282,87,140.46875,5.908699471
611,6.148872005,87,82.96875,1.196460185
612,6.109243907,87,139.5,3.377542854
613,6.078698589,85,89.75,3.866533212
614,4.557929026,76,89,1.672648503
615,6.037548708,88,84.65625,3.740416841
616,6.203354459,88,142.40625,6.99742247
617,6.216182735,90,181.59375,7.15579213
618,4.664817114,78,88.03125,3.442547864
619,4.61800887,78,140.375,5.413972547
620,4.318530941,75,226.15625,7.728041174
621,4.413166672,75,177.65625,4.841968111
622,4.577722884,76,94.15625,1.4764049
623,4.425067859,76,185.84375,5.773118407
624,4.471981738,75,228.84375,7.707481489
625,6.09841935,88,87.4375,1.343702015
626,6.239895929,92,85.34375,2.175293955
627,6.344079869,93,234.125,7.116018241
628,6.133921996,90,91.03125,4.981839022
629,6.129376761,88,142.125,6.52150151
630,6.075356151,90,141.4375,8.817141967
631,6.074649337,91,90.875,4.839408145
632,5.983241484,90,88.125,3.480586955
633,6.083462872,89,144.9375,4.404912556
634,5.929196956,86,91,1.501659944
635,6.145062969,90,145.65625,6.966352652
636,6.336565975,92,95.25,1.347022324
637,5.628468572,90,92.34375,1.810561963
638,5.704157304,94,187.96875,7.112397036
639,5.521862642,91,186.5625,6.36191041
640,5.248688884,82,276.0625,8.289066863
641,5.3468957,85,92.21875,1.361871356
642,6.318471315,90,180.65625,5.864753829
643,5.528755296,88,135.34375,6.918832756
644,5.371607605,85,93.34375,4.637527439
645,5.474259164,87,231.0625,6.072187108
646,6.160661454,86,242.1875,8.300068192
647,5.165537212,79,142.78125,7.493431562
648,5.384714945,84,140.46875,5.198740631
649,5.362369529,84,136.09375,4.362837774
650,5.32450049,86,88.65625,1.655209305
651,5.40636461,85,227.625,10.14430923
652,5.603207488,87,236.65625,6.518013455
653,5.287749526,85,93.3125,7.136965131
654,5.509052529,91,86.40625,1.820135109
655,5.614449424,102,90.46875,1.285531724
656,5.353765639,85,183.6875,4.633270026
657,5.514348041,90,88.46875,1.251461197
658,5.549614555,90,132.03125,3.634925242
659,5.562830315,91,86.6875,4.924502008
660,5.479224177,86,86.4375,1.178488536
661,5.661717228,93,230.28125,6.799362035
662,5.4573199,92,185.0625,6.184077135
663,5.562921371,98,141.84375,5.112918224
664,5.480672676,93,137.9375,4.540562461
665,5.526602615,96,181.375,7.346432204
666,5.445624766,93,142.9375,10.98291752
667,5.727319529,91,135,5.022894755
668,5.564220531,95,141.53125,5.979389143
669,5.511212693,103,102.71875,6.321850624
670,5.504267797,90,93.03125,4.035228021
671,5.475301103,92,138.40625,7.120282631
